	sample_id	prompt_target	position_target	target_baseline	object	subject	generations_baseline	generations_baseline_str	is_correct_baseline	prompt_source	position_source	source_cropped_toks
67	13	The largest city in x	-1	The largest city in South Korea	Seoul	South Korea	[',', ' Seoul', ' is', ' a', ' bustling', ' met', 'ropolis', ' with', ' a', ' population', ' of', ' over', ' 10', ' million', '.', ' It', ' is', ' the', ' capital', ' of']	,  Seoul  is  a  bustling  met ropolis  with  a  population  of  over  10  million .  It  is  the  capital  of	True	 during which South Korea had no relations with	3	[' during', ' which', ' South', ' Korea']
68	13	The largest city in x	-1	The largest city in South Korea	Seoul	South Korea	[',', ' Seoul', ' is', ' a', ' bustling', ' met', 'ropolis', ' with', ' a', ' population', ' of', ' over', ' 10', ' million', '.', ' It', ' is', ' the', ' capital', ' of']	,  Seoul  is  a  bustling  met ropolis  with  a  population  of  over  10  million .  It  is  the  capital  of	True	" South Korea ====
"	1	[' South', ' Korea']
69	13	The largest city in x	-1	The largest city in South Korea	Seoul	South Korea	[',', ' Seoul', ' is', ' a', ' bustling', ' met', 'ropolis', ' with', ' a', ' population', ' of', ' over', ' 10', ' million', '.', ' It', ' is', ' the', ' capital', ' of']	,  Seoul  is  a  bustling  met ropolis  with  a  population  of  over  10  million .  It  is  the  capital  of	True	 Korean invasion of South Korea in June 1950,	4	[' Korean', ' invasion', ' of', ' South', ' Korea']
70	14	The largest city in x	-1	The largest city in Turkey	Istanbul	Turkey	[',', ' Istanbul', ' is', ' a', ' great', ' place', ' to', ' visit', '.', ' It', ' is', ' the', ' capital', ' of', ' Turkey', ' and', ' the', ' largest', ' city', ' in']	,  Istanbul  is  a  great  place  to  visit .  It  is  the  capital  of  Turkey  and  the  largest  city  in	True		0	['Turkey']
71	14	The largest city in x	-1	The largest city in Turkey	Istanbul	Turkey	[',', ' Istanbul', ' is', ' a', ' great', ' place', ' to', ' visit', '.', ' It', ' is', ' the', ' capital', ' of', ' Turkey', ' and', ' the', ' largest', ' city', ' in']	,  Istanbul  is  a  great  place  to  visit .  It  is  the  capital  of  Turkey  and  the  largest  city  in	True	 areas such as India, Turkey and Cyprus, just	5	[' areas', ' such', ' as', ' India', ',', ' Turkey']
72	14	The largest city in x	-1	The largest city in Turkey	Istanbul	Turkey	[',', ' Istanbul', ' is', ' a', ' great', ' place', ' to', ' visit', '.', ' It', ' is', ' the', ' capital', ' of', ' Turkey', ' and', ' the', ' largest', ' city', ' in']	,  Istanbul  is  a  great  place  to  visit .  It  is  the  capital  of  Turkey  and  the  largest  city  in	True	 south-eastern Turkey to the Sinai	4	[' south', '-', 'e', 'astern', ' Turkey']
73	14	The largest city in x	-1	The largest city in Turkey	Istanbul	Turkey	[',', ' Istanbul', ' is', ' a', ' great', ' place', ' to', ' visit', '.', ' It', ' is', ' the', ' capital', ' of', ' Turkey', ' and', ' the', ' largest', ' city', ' in']	,  Istanbul  is  a  great  place  to  visit .  It  is  the  capital  of  Turkey  and  the  largest  city  in	True	 qualification victory over Turkey on 28 March 2009,	3	[' qualification', ' victory', ' over', ' Turkey']
74	14	The largest city in x	-1	The largest city in Turkey	Istanbul	Turkey	[',', ' Istanbul', ' is', ' a', ' great', ' place', ' to', ' visit', '.', ' It', ' is', ' the', ' capital', ' of', ' Turkey', ' and', ' the', ' largest', ' city', ' in']	,  Istanbul  is  a  great  place  to  visit .  It  is  the  capital  of  Turkey  and  the  largest  city  in	True	 world — from Turkey to Prague to Atlanta	3	[' world', ' —', ' from', ' Turkey']
75	15	The largest city in x	-1	The largest city in Spain	Madrid	Spain	[',', ' Madrid', ' is', ' a', ' great', ' place', ' to', ' visit', '.', ' It', ' is', ' the', ' capital', ' of', ' Spain', ' and', ' the', ' largest', ' city', ' in']	,  Madrid  is  a  great  place  to  visit .  It  is  the  capital  of  Spain  and  the  largest  city  in	True	 allied with Spain in the Peninsular	2	[' allied', ' with', ' Spain']
76	15	The largest city in x	-1	The largest city in Spain	Madrid	Spain	[',', ' Madrid', ' is', ' a', ' great', ' place', ' to', ' visit', '.', ' It', ' is', ' the', ' capital', ' of', ' Spain', ' and', ' the', ' largest', ' city', ' in']	,  Madrid  is  a  great  place  to  visit .  It  is  the  capital  of  Spain  and  the  largest  city  in	True	 Itza kingdom to Spain was a critical turning	4	[' It', 'za', ' kingdom', ' to', ' Spain']
77	15	The largest city in x	-1	The largest city in Spain	Madrid	Spain	[',', ' Madrid', ' is', ' a', ' great', ' place', ' to', ' visit', '.', ' It', ' is', ' the', ' capital', ' of', ' Spain', ' and', ' the', ' largest', ' city', ' in']	,  Madrid  is  a  great  place  to  visit .  It  is  the  capital  of  Spain  and  the  largest  city  in	True	 games, losing 2 – 1 to Spain and 3 – 0 to Brazil.	7	[' games', ',', ' losing', ' 2', ' –', ' 1', ' to', ' Spain']
78	15	The largest city in x	-1	The largest city in Spain	Madrid	Spain	[',', ' Madrid', ' is', ' a', ' great', ' place', ' to', ' visit', '.', ' It', ' is', ' the', ' capital', ' of', ' Spain', ' and', ' the', ' largest', ' city', ' in']	,  Madrid  is  a  great  place  to  visit .  It  is  the  capital  of  Spain  and  the  largest  city  in	True	 World Cup in Spain under Stein's	3	[' World', ' Cup', ' in', ' Spain']
79	15	The largest city in x	-1	The largest city in Spain	Madrid	Spain	[',', ' Madrid', ' is', ' a', ' great', ' place', ' to', ' visit', '.', ' It', ' is', ' the', ' capital', ' of', ' Spain', ' and', ' the', ' largest', ' city', ' in']	,  Madrid  is  a  great  place  to  visit .  It  is  the  capital  of  Spain  and  the  largest  city  in	True	 death in 1833 that Spain finally abandoned	5	[' death', ' in', ' 18', '33', ' that', ' Spain']
80	16	The largest city in x	-1	The largest city in Argentina	Buenos Aires	Argentina	[' is', ' Buenos', ' Aires', ',', ' which', ' is', ' located', ' in', ' the', ' province', ' of', ' Buenos', ' Aires', '.', ' The', ' city', ' is', ' the', ' capital', ' of']	 is  Buenos  Aires ,  which  is  located  in  the  province  of  Buenos  Aires .  The  city  is  the  capital  of	True		2	['Ar', 'gent', 'ina']
81	16	The largest city in x	-1	The largest city in Argentina	Buenos Aires	Argentina	[' is', ' Buenos', ' Aires', ',', ' which', ' is', ' located', ' in', ' the', ' province', ' of', ' Buenos', ' Aires', '.', ' The', ' city', ' is', ' the', ' capital', ' of']	 is  Buenos  Aires ,  which  is  located  in  the  province  of  Buenos  Aires .  The  city  is  the  capital  of	True	 local media of both Argentina and Venezuela	4	[' local', ' media', ' of', ' both', ' Argentina']
82	16	The largest city in x	-1	The largest city in Argentina	Buenos Aires	Argentina	[' is', ' Buenos', ' Aires', ',', ' which', ' is', ' located', ' in', ' the', ' province', ' of', ' Buenos', ' Aires', '.', ' The', ' city', ' is', ' the', ' capital', ' of']	 is  Buenos  Aires ,  which  is  located  in  the  province  of  Buenos  Aires .  The  city  is  the  capital  of	True	" Cry for Me Argentina =
"	3	[' Cry', ' for', ' Me', ' Argentina']
83	16	The largest city in x	-1	The largest city in Argentina	Buenos Aires	Argentina	[' is', ' Buenos', ' Aires', ',', ' which', ' is', ' located', ' in', ' the', ' province', ' of', ' Buenos', ' Aires', '.', ' The', ' city', ' is', ' the', ' capital', ' of']	 is  Buenos  Aires ,  which  is  located  in  the  province  of  Buenos  Aires .  The  city  is  the  capital  of	True	 of the Casa Rosada, Argentina's government	7	[' of', ' the', ' Cas', 'a', ' Ros', 'ada', ',', ' Argentina']
84	16	The largest city in x	-1	The largest city in Argentina	Buenos Aires	Argentina	[' is', ' Buenos', ' Aires', ',', ' which', ' is', ' located', ' in', ' the', ' province', ' of', ' Buenos', ' Aires', '.', ' The', ' city', ' is', ' the', ' capital', ' of']	 is  Buenos  Aires ,  which  is  located  in  the  province  of  Buenos  Aires .  The  city  is  the  capital  of	True	 countries. Newspapers in Argentina including La	5	[' countries', '.', ' Newsp', 'apers', ' in', ' Argentina']
85	17	The largest city in x	-1	The largest city in South Africa	Johannesburg	South Africa	[',', ' Johannes', 'burg', ' is', ' a', ' major', ' economic', ' hub', ' and', ' a', ' major', ' tourist', ' destination', '.', ' It', ' is', ' also', ' the', ' country', '�']	,  Johannes burg  is  a  major  economic  hub  and  a  major  tourist  destination .  It  is  also  the  country �	True	 his Queen's South Africa Medal to a	4	"[' his', ' Queen', ""'s"", ' South', ' Africa']"
86	17	The largest city in x	-1	The largest city in South Africa	Johannesburg	South Africa	[',', ' Johannes', 'burg', ' is', ' a', ' major', ' economic', ' hub', ' and', ' a', ' major', ' tourist', ' destination', '.', ' It', ' is', ' also', ' the', ' country', '�']	,  Johannes burg  is  a  major  economic  hub  and  a  major  tourist  destination .  It  is  also  the  country �	True	 localities in South Africa and in freshwater	4	[' local', 'ities', ' in', ' South', ' Africa']
87	17	The largest city in x	-1	The largest city in South Africa	Johannesburg	South Africa	[',', ' Johannes', 'burg', ' is', ' a', ' major', ' economic', ' hub', ' and', ' a', ' major', ' tourist', ' destination', '.', ' It', ' is', ' also', ' the', ' country', '�']	,  Johannes burg  is  a  major  economic  hub  and  a  major  tourist  destination .  It  is  also  the  country �	True	 filmed in Cape Town, South Africa could instead	6	[' filmed', ' in', ' Cape', ' Town', ',', ' South', ' Africa']
88	17	The largest city in x	-1	The largest city in South Africa	Johannesburg	South Africa	[',', ' Johannes', 'burg', ' is', ' a', ' major', ' economic', ' hub', ' and', ' a', ' major', ' tourist', ' destination', '.', ' It', ' is', ' also', ' the', ' country', '�']	,  Johannes burg  is  a  major  economic  hub  and  a  major  tourist  destination .  It  is  also  the  country �	True	 place with South Africa until cricket	3	[' place', ' with', ' South', ' Africa']
89	17	The largest city in x	-1	The largest city in South Africa	Johannesburg	South Africa	[',', ' Johannes', 'burg', ' is', ' a', ' major', ' economic', ' hub', ' and', ' a', ' major', ' tourist', ' destination', '.', ' It', ' is', ' also', ' the', ' country', '�']	,  Johannes burg  is  a  major  economic  hub  and  a  major  tourist  destination .  It  is  also  the  country �	True	" Mithyane from South Africa commented, ""The"	5	[' Mith', 'y', 'ane', ' from', ' South', ' Africa']
90	18	The largest city in x	-1	The largest city in Poland	Warsaw	Poland	[',', ' Warsaw', ' is', ' a', ' great', ' place', ' to', ' visit', '.', ' It', ' is', ' the', ' capital', ' of', ' Poland', ' and', ' the', ' largest', ' city', ' in']	,  Warsaw  is  a  great  place  to  visit .  It  is  the  capital  of  Poland  and  the  largest  city  in	True	 Anti-communist resistance in Poland was also bolstered,	6	[' Anti', '-', 'commun', 'ist', ' resistance', ' in', ' Poland']
91	18	The largest city in x	-1	The largest city in Poland	Warsaw	Poland	[',', ' Warsaw', ' is', ' a', ' great', ' place', ' to', ' visit', '.', ' It', ' is', ' the', ' capital', ' of', ' Poland', ' and', ' the', ' largest', ' city', ' in']	,  Warsaw  is  a  great  place  to  visit .  It  is  the  capital  of  Poland  and  the  largest  city  in	True	 Kosciuszko in Poland at Kraków	5	[' Kos', 'cius', 'z', 'ko', ' in', ' Poland']
92	18	The largest city in x	-1	The largest city in Poland	Warsaw	Poland	[',', ' Warsaw', ' is', ' a', ' great', ' place', ' to', ' visit', '.', ' It', ' is', ' the', ' capital', ' of', ' Poland', ' and', ' the', ' largest', ' city', ' in']	,  Warsaw  is  a  great  place  to  visit .  It  is  the  capital  of  Poland  and  the  largest  city  in	True	 Nazis invaded Poland and forced	2	[' Nazis', ' invaded', ' Poland']
93	18	The largest city in x	-1	The largest city in Poland	Warsaw	Poland	[',', ' Warsaw', ' is', ' a', ' great', ' place', ' to', ' visit', '.', ' It', ' is', ' the', ' capital', ' of', ' Poland', ' and', ' the', ' largest', ' city', ' in']	,  Warsaw  is  a  great  place  to  visit .  It  is  the  capital  of  Poland  and  the  largest  city  in	True	 Łódź and across Poland over the next few months,	8	[' �', '�', 'ó', 'd', '�', '�', ' and', ' across', ' Poland']
94	18	The largest city in x	-1	The largest city in Poland	Warsaw	Poland	[',', ' Warsaw', ' is', ' a', ' great', ' place', ' to', ' visit', '.', ' It', ' is', ' the', ' capital', ' of', ' Poland', ' and', ' the', ' largest', ' city', ' in']	,  Warsaw  is  a  great  place  to  visit .  It  is  the  capital  of  Poland  and  the  largest  city  in	True	 Governorate to autonomous Poland were reprinted in	4	[' Governor', 'ate', ' to', ' autonomous', ' Poland']
95	19	The largest city in x	-1	The largest city in Nigeria	Lagos	Nigeria	[',', ' Lag', 'os', ' is', ' a', ' major', ' commercial', ' and', ' industrial', ' centre', '.', ' It', ' is', ' also', ' the', ' most', ' populous', ' city', ' in', ' Africa']	,  Lag os  is  a  major  commercial  and  industrial  centre .  It  is  also  the  most  populous  city  in  Africa	True	 southeastern region of Nigeria broke away to form	3	[' southeastern', ' region', ' of', ' Nigeria']
96	19	The largest city in x	-1	The largest city in Nigeria	Lagos	Nigeria	[',', ' Lag', 'os', ' is', ' a', ' major', ' commercial', ' and', ' industrial', ' centre', '.', ' It', ' is', ' also', ' the', ' most', ' populous', ' city', ' in', ' Africa']	,  Lag os  is  a  major  commercial  and  industrial  centre .  It  is  also  the  most  populous  city  in  Africa	True	 agents and leaders in Nigeria and Cameroon,	4	[' agents', ' and', ' leaders', ' in', ' Nigeria']
97	19	The largest city in x	-1	The largest city in Nigeria	Lagos	Nigeria	[',', ' Lag', 'os', ' is', ' a', ' major', ' commercial', ' and', ' industrial', ' centre', '.', ' It', ' is', ' also', ' the', ' most', ' populous', ' city', ' in', ' Africa']	,  Lag os  is  a  major  commercial  and  industrial  centre .  It  is  also  the  most  populous  city  in  Africa	True	 in present-day Nigeria and increased encounters	4	[' in', ' present', '-', 'day', ' Nigeria']
98	19	The largest city in x	-1	The largest city in Nigeria	Lagos	Nigeria	[',', ' Lag', 'os', ' is', ' a', ' major', ' commercial', ' and', ' industrial', ' centre', '.', ' It', ' is', ' also', ' the', ' most', ' populous', ' city', ' in', ' Africa']	,  Lag os  is  a  major  commercial  and  industrial  centre .  It  is  also  the  most  populous  city  in  Africa	True	 Rifles and the Nigeria and Gold Coast	4	[' R', 'ifles', ' and', ' the', ' Nigeria']
99	19	The largest city in x	-1	The largest city in Nigeria	Lagos	Nigeria	[',', ' Lag', 'os', ' is', ' a', ' major', ' commercial', ' and', ' industrial', ' centre', '.', ' It', ' is', ' also', ' the', ' most', ' populous', ' city', ' in', ' Africa']	,  Lag os  is  a  major  commercial  and  industrial  centre .  It  is  also  the  most  populous  city  in  Africa	True	 far eastern Nigeria (British Cameroons)	2	[' far', ' eastern', ' Nigeria']
100	20	The largest city in x	-1	The largest city in New Zealand	Auckland	New Zealand	[' is', ' Auckland', ',', ' which', ' is', ' located', ' on', ' the', ' North', ' Island', '.', ' Auckland', ' is', ' the', ' most', ' populous', ' city', ' in', ' New', ' Zealand']	 is  Auckland ,  which  is  located  on  the  North  Island .  Auckland  is  the  most  populous  city  in  New  Zealand	True	 and the Maori of New Zealand display similar	6	[' and', ' the', ' Ma', 'ori', ' of', ' New', ' Zealand']
101	20	The largest city in x	-1	The largest city in New Zealand	Auckland	New Zealand	[' is', ' Auckland', ',', ' which', ' is', ' located', ' on', ' the', ' North', ' Island', '.', ' Auckland', ' is', ' the', ' most', ' populous', ' city', ' in', ' New', ' Zealand']	 is  Auckland ,  which  is  located  on  the  North  Island .  Auckland  is  the  most  populous  city  in  New  Zealand	True	 and later sailed for New Zealand to join HMAS Psyche	5	[' and', ' later', ' sailed', ' for', ' New', ' Zealand']
102	20	The largest city in x	-1	The largest city in New Zealand	Auckland	New Zealand	[' is', ' Auckland', ',', ' which', ' is', ' located', ' on', ' the', ' North', ' Island', '.', ' Auckland', ' is', ' the', ' most', ' populous', ' city', ' in', ' New', ' Zealand']	 is  Auckland ,  which  is  located  on  the  North  Island .  Auckland  is  the  most  populous  city  in  New  Zealand	True	 series win in New Zealand since 1981 and	4	[' series', ' win', ' in', ' New', ' Zealand']
103	20	The largest city in x	-1	The largest city in New Zealand	Auckland	New Zealand	[' is', ' Auckland', ',', ' which', ' is', ' located', ' on', ' the', ' North', ' Island', '.', ' Auckland', ' is', ' the', ' most', ' populous', ' city', ' in', ' New', ' Zealand']	 is  Auckland ,  which  is  located  on  the  North  Island .  Auckland  is  the  most  populous  city  in  New  Zealand	True	 attacks. The New Zealand artillery again	4	[' attacks', '.', ' The', ' New', ' Zealand']
104	20	The largest city in x	-1	The largest city in New Zealand	Auckland	New Zealand	[' is', ' Auckland', ',', ' which', ' is', ' located', ' on', ' the', ' North', ' Island', '.', ' Auckland', ' is', ' the', ' most', ' populous', ' city', ' in', ' New', ' Zealand']	 is  Auckland ,  which  is  located  on  the  North  Island .  Auckland  is  the  most  populous  city  in  New  Zealand	True	 Promising Group' at the New Zealand Music Awards.	7	"[' Prom', 'ising', ' Group', ""'"", ' at', ' the', ' New', ' Zealand']"
105	21	The largest city in x	-1	The largest city in Switzerland	Zurich	Switzerland	[',', ' Geneva', ' is', ' a', ' great', ' place', ' to', ' visit', '.', ' It', ' is', ' the', ' capital', ' of', ' the', ' cant', 'on', ' of', ' Geneva', ' and']	,  Geneva  is  a  great  place  to  visit .  It  is  the  capital  of  the  cant on  of  Geneva  and	False	 the Embassy of Switzerland in Tehran, which	3	[' the', ' Embassy', ' of', ' Switzerland']
106	21	The largest city in x	-1	The largest city in Switzerland	Zurich	Switzerland	[',', ' Geneva', ' is', ' a', ' great', ' place', ' to', ' visit', '.', ' It', ' is', ' the', ' capital', ' of', ' the', ' cant', 'on', ' of', ' Geneva', ' and']	,  Geneva  is  a  great  place  to  visit .  It  is  the  capital  of  the  cant on  of  Geneva  and	False	 club travelled to Switzerland on the 13th,	3	[' club', ' travelled', ' to', ' Switzerland']
107	21	The largest city in x	-1	The largest city in Switzerland	Zurich	Switzerland	[',', ' Geneva', ' is', ' a', ' great', ' place', ' to', ' visit', '.', ' It', ' is', ' the', ' capital', ' of', ' the', ' cant', 'on', ' of', ' Geneva', ' and']	,  Geneva  is  a  great  place  to  visit .  It  is  the  capital  of  the  cant on  of  Geneva  and	False	" Norway, Spain, Sweden, Switzerland and Germany.
"	6	[' Norway', ',', ' Spain', ',', ' Sweden', ',', ' Switzerland']
108	21	The largest city in x	-1	The largest city in Switzerland	Zurich	Switzerland	[',', ' Geneva', ' is', ' a', ' great', ' place', ' to', ' visit', '.', ' It', ' is', ' the', ' capital', ' of', ' the', ' cant', 'on', ' of', ' Geneva', ' and']	,  Geneva  is  a  great  place  to  visit .  It  is  the  capital  of  the  cant on  of  Geneva  and	False	 basing themselves in Switzerland during the war (including	4	[' bas', 'ing', ' themselves', ' in', ' Switzerland']
109	21	The largest city in x	-1	The largest city in Switzerland	Zurich	Switzerland	[',', ' Geneva', ' is', ' a', ' great', ' place', ' to', ' visit', '.', ' It', ' is', ' the', ' capital', ' of', ' the', ' cant', 'on', ' of', ' Geneva', ' and']	,  Geneva  is  a  great  place  to  visit .  It  is  the  capital  of  the  cant on  of  Geneva  and	False	 The Army of Switzerland and portions of the	3	[' The', ' Army', ' of', ' Switzerland']
110	22	The largest city in x	-1	The largest city in Netherlands	Amsterdam	Netherlands	[',', ' Amsterdam', ' is', ' a', ' great', ' place', ' to', ' visit', '.', ' It', ' is', ' the', ' capital', ' of', ' the', ' country', ' and', ' the', ' largest', ' city']	,  Amsterdam  is  a  great  place  to  visit .  It  is  the  capital  of  the  country  and  the  largest  city	True	 prosperity for the Netherlands and a time when its	3	[' prosperity', ' for', ' the', ' Netherlands']
111	22	The largest city in x	-1	The largest city in Netherlands	Amsterdam	Netherlands	[',', ' Amsterdam', ' is', ' a', ' great', ' place', ' to', ' visit', '.', ' It', ' is', ' the', ' capital', ' of', ' the', ' country', ' and', ' the', ' largest', ' city']	,  Amsterdam  is  a  great  place  to  visit .  It  is  the  capital  of  the  country  and  the  largest  city	True	 transferred back to the Netherlands and set up	4	[' transferred', ' back', ' to', ' the', ' Netherlands']
112	22	The largest city in x	-1	The largest city in Netherlands	Amsterdam	Netherlands	[',', ' Amsterdam', ' is', ' a', ' great', ' place', ' to', ' visit', '.', ' It', ' is', ' the', ' capital', ' of', ' the', ' country', ' and', ' the', ' largest', ' city']	,  Amsterdam  is  a  great  place  to  visit .  It  is  the  capital  of  the  country  and  the  largest  city	True	" Netherlands ===
"	0	[' Netherlands']
113	22	The largest city in x	-1	The largest city in Netherlands	Amsterdam	Netherlands	[',', ' Amsterdam', ' is', ' a', ' great', ' place', ' to', ' visit', '.', ' It', ' is', ' the', ' capital', ' of', ' the', ' country', ' and', ' the', ' largest', ' city']	,  Amsterdam  is  a  great  place  to  visit .  It  is  the  capital  of  the  country  and  the  largest  city	True	 exile in the Netherlands as the war concluded.	3	[' exile', ' in', ' the', ' Netherlands']
114	22	The largest city in x	-1	The largest city in Netherlands	Amsterdam	Netherlands	[',', ' Amsterdam', ' is', ' a', ' great', ' place', ' to', ' visit', '.', ' It', ' is', ' the', ' capital', ' of', ' the', ' country', ' and', ' the', ' largest', ' city']	,  Amsterdam  is  a  great  place  to  visit .  It  is  the  capital  of  the  country  and  the  largest  city	True	 annexed the Austrian Netherlands (modern Belgium),	3	[' annexed', ' the', ' Austrian', ' Netherlands']
115	23	The largest city in x	-1	The largest city in Pakistan	Karachi	Pakistan	[',', ' Karachi', ' is', ' a', ' major', ' port', ' and', ' commercial', ' center', '.', ' It', ' is', ' the', ' largest', ' city', ' in', ' Pakistan', ' and', ' the', ' third']	,  Karachi  is  a  major  port  and  commercial  center .  It  is  the  largest  city  in  Pakistan  and  the  third	True	" common breeder in Pakistan and Kashmir.
"	4	[' common', ' bre', 'eder', ' in', ' Pakistan']
116	23	The largest city in x	-1	The largest city in Pakistan	Karachi	Pakistan	[',', ' Karachi', ' is', ' a', ' major', ' port', ' and', ' commercial', ' center', '.', ' It', ' is', ' the', ' largest', ' city', ' in', ' Pakistan', ' and', ' the', ' third']	,  Karachi  is  a  major  port  and  commercial  center .  It  is  the  largest  city  in  Pakistan  and  the  third	True	 New Zealand, Pakistan (including	3	[' New', ' Zealand', ',', ' Pakistan']
117	23	The largest city in x	-1	The largest city in Pakistan	Karachi	Pakistan	[',', ' Karachi', ' is', ' a', ' major', ' port', ' and', ' commercial', ' center', '.', ' It', ' is', ' the', ' largest', ' city', ' in', ' Pakistan', ' and', ' the', ' third']	,  Karachi  is  a  major  port  and  commercial  center .  It  is  the  largest  city  in  Pakistan  and  the  third	True	 dismantled state in Pakistan. They flew for	3	[' dismantled', ' state', ' in', ' Pakistan']
118	23	The largest city in x	-1	The largest city in Pakistan	Karachi	Pakistan	[',', ' Karachi', ' is', ' a', ' major', ' port', ' and', ' commercial', ' center', '.', ' It', ' is', ' the', ' largest', ' city', ' in', ' Pakistan', ' and', ' the', ' third']	,  Karachi  is  a  major  port  and  commercial  center .  It  is  the  largest  city  in  Pakistan  and  the  third	True	 Indies then moved to Pakistan; in a non first-class	4	[' Indies', ' then', ' moved', ' to', ' Pakistan']
119	23	The largest city in x	-1	The largest city in Pakistan	Karachi	Pakistan	[',', ' Karachi', ' is', ' a', ' major', ' port', ' and', ' commercial', ' center', '.', ' It', ' is', ' the', ' largest', ' city', ' in', ' Pakistan', ' and', ' the', ' third']	,  Karachi  is  a  major  port  and  commercial  center .  It  is  the  largest  city  in  Pakistan  and  the  third	True	 Muslim community from Pakistan and India from	3	[' Muslim', ' community', ' from', ' Pakistan']
