	sample_id	prompt_target	position_target	target_baseline	object	subject	generations_baseline	generations_baseline_str	is_correct_baseline	prompt_source	position_source	source_cropped_toks
346	223	In their sport, the position played by x	-1	In their sport, the position played by Dont'a Hightower	linebacker	Dont'a Hightower	"[' is' ' the' ' equivalent' ' of' ' a' ' linebacker' '.' ' He' ' is'
 ' the' ' middle' ' linebacker' ',' ' the' ' guy' ' who' ' is'
 ' responsible' ' for' ' covering']"	 is  the  equivalent  of  a  linebacker .  He  is  the  middle  linebacker ,  the  guy  who  is  responsible  for  covering	True	 Maze, linebackers Dont'a Hightower and Courtney Upshaw,	9	"[' Maze', ',', ' linebackers', ' D', 'ont', ""'"", 'a', ' H', 'ight', 'ower']"
347	223	In their sport, the position played by x	-1	In their sport, the position played by Dont'a Hightower	linebacker	Dont'a Hightower	"[' is' ' the' ' equivalent' ' of' ' a' ' linebacker' '.' ' He' ' is'
 ' the' ' middle' ' linebacker' ',' ' the' ' guy' ' who' ' is'
 ' responsible' ' for' ' covering']"	 is  the  equivalent  of  a  linebacker .  He  is  the  middle  linebacker ,  the  guy  who  is  responsible  for  covering	True	 the 50 after Dont'a Hightower sacked Jordan Jefferson	9	"[' the', ' 50', ' after', ' D', 'ont', ""'"", 'a', ' H', 'ight', 'ower']"
348	225	In their sport, the position played by x	-1	In their sport, the position played by Bob Essensa	goaltender	Bob Essensa	"[',' ' who' ' was' ' a' ' member' ' of' ' the' ' team' ' that' ' won'
 ' the' ' first' ' World' ' Cup' ' in' ' the' ' United' ' States' ' in'
 ' 1991']"	,  who  was  a  member  of  the  team  that  won  the  first  World  Cup  in  the  United  States  in  1991	False	 string goaltender Bob Essensa who had yet to	5	[' string', ' goaltender', ' Bob', ' Ess', 'ens', 'a']
349	225	In their sport, the position played by x	-1	In their sport, the position played by Bob Essensa	goaltender	Bob Essensa	"[',' ' who' ' was' ' a' ' member' ' of' ' the' ' team' ' that' ' won'
 ' the' ' first' ' World' ' Cup' ' in' ' the' ' United' ' States' ' in'
 ' 1991']"	,  who  was  a  member  of  the  team  that  won  the  first  World  Cup  in  the  United  States  in  1991	False	 goal against Bob Essensa of the Winnipeg	5	[' goal', ' against', ' Bob', ' Ess', 'ens', 'a']
350	225	In their sport, the position played by x	-1	In their sport, the position played by Bob Essensa	goaltender	Bob Essensa	"[',' ' who' ' was' ' a' ' member' ' of' ' the' ' team' ' that' ' won'
 ' the' ' first' ' World' ' Cup' ' in' ' the' ' United' ' States' ' in'
 ' 1991']"	,  who  was  a  member  of  the  team  that  won  the  first  World  Cup  in  the  United  States  in  1991	False	 the net against Bob Essensa in a 9 – 5 victory	6	[' the', ' net', ' against', ' Bob', ' Ess', 'ens', 'a']
351	225	In their sport, the position played by x	-1	In their sport, the position played by Bob Essensa	goaltender	Bob Essensa	"[',' ' who' ' was' ' a' ' member' ' of' ' the' ' team' ' that' ' won'
 ' the' ' first' ' World' ' Cup' ' in' ' the' ' United' ' States' ' in'
 ' 1991']"	,  who  was  a  member  of  the  team  that  won  the  first  World  Cup  in  the  United  States  in  1991	False	 goaltender Bob Essensa who had yet to	4	[' goaltender', ' Bob', ' Ess', 'ens', 'a']
352	225	In their sport, the position played by x	-1	In their sport, the position played by Bob Essensa	goaltender	Bob Essensa	"[',' ' who' ' was' ' a' ' member' ' of' ' the' ' team' ' that' ' won'
 ' the' ' first' ' World' ' Cup' ' in' ' the' ' United' ' States' ' in'
 ' 1991']"	,  who  was  a  member  of  the  team  that  won  the  first  World  Cup  in  the  United  States  in  1991	False	 net against Bob Essensa in a 9 – 5	5	[' net', ' against', ' Bob', ' Ess', 'ens', 'a']
353	226	In their sport, the position played by x	-1	In their sport, the position played by Teddy Lehman	linebacker	Teddy Lehman	"[',' ' who' ' was' ' a' ' member' ' of' ' the' ' team' ' that' ' won'
 ' the' ' first' ' World' ' Cup' ' in' ' 1930' ',' ' and' ' who' ' was']"	,  who  was  a  member  of  the  team  that  won  the  first  World  Cup  in  1930 ,  and  who  was	False	 honor, following Teddy Lehman in 2003 and	5	[' honor', ',', ' following', ' Teddy', ' Leh', 'man']
354	226	In their sport, the position played by x	-1	In their sport, the position played by Teddy Lehman	linebacker	Teddy Lehman	"[',' ' who' ' was' ' a' ' member' ' of' ' the' ' team' ' that' ' won'
 ' the' ' first' ' World' ' Cup' ' in' ' 1930' ',' ' and' ' who' ' was']"	,  who  was  a  member  of  the  team  that  won  the  first  World  Cup  in  1930 ,  and  who  was	False	 honor, following Teddy Lehman in 2003 and Roy	5	[' honor', ',', ' following', ' Teddy', ' Leh', 'man']
355	226	In their sport, the position played by x	-1	In their sport, the position played by Teddy Lehman	linebacker	Teddy Lehman	"[',' ' who' ' was' ' a' ' member' ' of' ' the' ' team' ' that' ' won'
 ' the' ' first' ' World' ' Cup' ' in' ' 1930' ',' ' and' ' who' ' was']"	,  who  was  a  member  of  the  team  that  won  the  first  World  Cup  in  1930 ,  and  who  was	False	 this honor, following Teddy Lehman in 2003 and Roy	6	[' this', ' honor', ',', ' following', ' Teddy', ' Leh', 'man']
356	227	In their sport, the position played by x	-1	In their sport, the position played by Graham Taylor	defender	Graham Taylor	"[',' ' who' ' was' ' a' ' member' ' of' ' the' ' England' ' team' ' that'
 ' won' ' the' ' World' ' Cup' ' in' ' 1966' ',' ' and' ' who' ' was']"	,  who  was  a  member  of  the  England  team  that  won  the  World  Cup  in  1966 ,  and  who  was	False		1	['Graham', ' Taylor']
357	227	In their sport, the position played by x	-1	In their sport, the position played by Graham Taylor	defender	Graham Taylor	"[',' ' who' ' was' ' a' ' member' ' of' ' the' ' England' ' team' ' that'
 ' won' ' the' ' World' ' Cup' ' in' ' 1966' ',' ' and' ' who' ' was']"	,  who  was  a  member  of  the  England  team  that  won  the  World  Cup  in  1966 ,  and  who  was	False	 April 1977. When Graham Taylor was named as Keen's	5	[' April', ' 1977', '.', ' When', ' Graham', ' Taylor']
358	227	In their sport, the position played by x	-1	In their sport, the position played by Graham Taylor	defender	Graham Taylor	"[',' ' who' ' was' ' a' ' member' ' of' ' the' ' England' ' team' ' that'
 ' won' ' the' ' World' ' Cup' ' in' ' 1966' ',' ' and' ' who' ' was']"	,  who  was  a  member  of  the  England  team  that  won  the  World  Cup  in  1966 ,  and  who  was	False	 finishing bottom. Graham Taylor retired at	4	[' finishing', ' bottom', '.', ' Graham', ' Taylor']
359	227	In their sport, the position played by x	-1	In their sport, the position played by Graham Taylor	defender	Graham Taylor	"[',' ' who' ' was' ' a' ' member' ' of' ' the' ' England' ' team' ' that'
 ' won' ' the' ' World' ' Cup' ' in' ' 1966' ',' ' and' ' who' ' was']"	,  who  was  a  member  of  the  England  team  that  won  the  World  Cup  in  1966 ,  and  who  was	False	" Bobby Robson, Graham Taylor and Glenn Hoddle.
"	5	[' Bobby', ' Rob', 'son', ',', ' Graham', ' Taylor']
360	227	In their sport, the position played by x	-1	In their sport, the position played by Graham Taylor	defender	Graham Taylor	"[',' ' who' ' was' ' a' ' member' ' of' ' the' ' England' ' team' ' that'
 ' won' ' the' ' World' ' Cup' ' in' ' 1966' ',' ' and' ' who' ' was']"	,  who  was  a  member  of  the  England  team  that  won  the  World  Cup  in  1966 ,  and  who  was	False	 once again appointed Graham Taylor as manager. Villa	4	[' once', ' again', ' appointed', ' Graham', ' Taylor']
361	231	In their sport, the position played by x	-1	In their sport, the position played by Curt Flood	outfielder	Curt Flood	"[' in' ' the' ' 1970' 's' ',' ' the' ' players' ' were' ' not' ' only'
 ' the' ' best' ' in' ' the' ' world' ',' ' but' ' they' ' were' ' also']"	 in  the  1970 s ,  the  players  were  not  only  the  best  in  the  world ,  but  they  were  also	False	 same year, Curt Flood of the St. Louis Cardinals	4	[' same', ' year', ',', ' Curt', ' Flood']
362	231	In their sport, the position played by x	-1	In their sport, the position played by Curt Flood	outfielder	Curt Flood	"[' in' ' the' ' 1970' 's' ',' ' the' ' players' ' were' ' not' ' only'
 ' the' ' best' ' in' ' the' ' world' ',' ' but' ' they' ' were' ' also']"	 in  the  1970 s ,  the  players  were  not  only  the  best  in  the  world ,  but  they  were  also	False	 same year, Curt Flood of the St. Louis	4	[' same', ' year', ',', ' Curt', ' Flood']
363	231	In their sport, the position played by x	-1	In their sport, the position played by Curt Flood	outfielder	Curt Flood	"[' in' ' the' ' 1970' 's' ',' ' the' ' players' ' were' ' not' ' only'
 ' the' ' best' ' in' ' the' ' world' ',' ' but' ' they' ' were' ' also']"	 in  the  1970 s ,  the  players  were  not  only  the  best  in  the  world ,  but  they  were  also	False	 Bill Russell and Curt Flood all went to within	4	[' Bill', ' Russell', ' and', ' Curt', ' Flood']
364	231	In their sport, the position played by x	-1	In their sport, the position played by Curt Flood	outfielder	Curt Flood	"[' in' ' the' ' 1970' 's' ',' ' the' ' players' ' were' ' not' ' only'
 ' the' ' best' ' in' ' the' ' world' ',' ' but' ' they' ' were' ' also']"	 in  the  1970 s ,  the  players  were  not  only  the  best  in  the  world ,  but  they  were  also	False	 Russell and Curt Flood all went to within	3	[' Russell', ' and', ' Curt', ' Flood']
365	231	In their sport, the position played by x	-1	In their sport, the position played by Curt Flood	outfielder	Curt Flood	"[' in' ' the' ' 1970' 's' ',' ' the' ' players' ' were' ' not' ' only'
 ' the' ' best' ' in' ' the' ' world' ',' ' but' ' they' ' were' ' also']"	 in  the  1970 s ,  the  players  were  not  only  the  best  in  the  world ,  but  they  were  also	False	 scored teammate Curt Flood in the sixth.	3	[' scored', ' teammate', ' Curt', ' Flood']
366	234	In their sport, the position played by x	-1	In their sport, the position played by Glenn Roeder	defender	Glenn Roeder	"[',' ' who' ' was' ' a' ' former' ' NFL' ' quarterback' ',' ' is' ' a'
 ' perfect' ' example' ' of' ' the' ' kind' ' of' ' player' ' who' ' can'
 ' be']"	,  who  was  a  former  NFL  quarterback ,  is  a  perfect  example  of  the  kind  of  player  who  can  be	False	" opportunities under Glenn Roeder in 1994 – 95.
"	4	[' opportunities', ' under', ' Glenn', ' Ro', 'eder']
367	234	In their sport, the position played by x	-1	In their sport, the position played by Glenn Roeder	defender	Glenn Roeder	"[',' ' who' ' was' ' a' ' former' ' NFL' ' quarterback' ',' ' is' ' a'
 ' perfect' ' example' ' of' ' the' ' kind' ' of' ' player' ' who' ' can'
 ' be']"	,  who  was  a  former  NFL  quarterback ,  is  a  perfect  example  of  the  kind  of  player  who  can  be	False		3	['Gl', 'enn', ' Ro', 'eder']
368	234	In their sport, the position played by x	-1	In their sport, the position played by Glenn Roeder	defender	Glenn Roeder	"[',' ' who' ' was' ' a' ' former' ' NFL' ' quarterback' ',' ' is' ' a'
 ' perfect' ' example' ' of' ' the' ' kind' ' of' ' player' ' who' ' can'
 ' be']"	,  who  was  a  former  NFL  quarterback ,  is  a  perfect  example  of  the  kind  of  player  who  can  be	False	 United manager Glenn Roeder was confirmed as	4	[' United', ' manager', ' Glenn', ' Ro', 'eder']
369	234	In their sport, the position played by x	-1	In their sport, the position played by Glenn Roeder	defender	Glenn Roeder	"[',' ' who' ' was' ' a' ' former' ' NFL' ' quarterback' ',' ' is' ' a'
 ' perfect' ' example' ' of' ' the' ' kind' ' of' ' player' ' who' ' can'
 ' be']"	,  who  was  a  former  NFL  quarterback ,  is  a  perfect  example  of  the  kind  of  player  who  can  be	False	 United manager Glenn Roeder was confirmed as	4	[' United', ' manager', ' Glenn', ' Ro', 'eder']
370	234	In their sport, the position played by x	-1	In their sport, the position played by Glenn Roeder	defender	Glenn Roeder	"[',' ' who' ' was' ' a' ' former' ' NFL' ' quarterback' ',' ' is' ' a'
 ' perfect' ' example' ' of' ' the' ' kind' ' of' ' player' ' who' ' can'
 ' be']"	,  who  was  a  former  NFL  quarterback ,  is  a  perfect  example  of  the  kind  of  player  who  can  be	False	" opportunities under Glenn Roeder in 1994 – 95.
"	4	[' opportunities', ' under', ' Glenn', ' Ro', 'eder']
371	236	In their sport, the position played by x	-1	In their sport, the position played by Mike Piazza	catcher	Mike Piazza	"[',' ' the' ' catcher' ',' ' is' ' the' ' most' ' important' ' position'
 ' on' ' the' ' field' '.' ' The' ' catcher' ' is' ' the' ' first' ' line'
 ' of']"	,  the  catcher ,  is  the  most  important  position  on  the  field .  The  catcher  is  the  first  line  of	True	 Boone in 1953, and Mike Piazza in 1998), and	8	[' Boone', ' in', ' 1953', ',', ' and', ' Mike', ' P', 'ia', 'zza']
372	236	In their sport, the position played by x	-1	In their sport, the position played by Mike Piazza	catcher	Mike Piazza	"[',' ' the' ' catcher' ',' ' is' ' the' ' most' ' important' ' position'
 ' on' ' the' ' field' '.' ' The' ' catcher' ' is' ' the' ' first' ' line'
 ' of']"	,  the  catcher ,  is  the  most  important  position  on  the  field .  The  catcher  is  the  first  line  of	True	 and catcher Mike Piazza as having late	5	[' and', ' catcher', ' Mike', ' P', 'ia', 'zza']
373	236	In their sport, the position played by x	-1	In their sport, the position played by Mike Piazza	catcher	Mike Piazza	"[',' ' the' ' catcher' ',' ' is' ' the' ' most' ' important' ' position'
 ' on' ' the' ' field' '.' ' The' ' catcher' ' is' ' the' ' first' ' line'
 ' of']"	,  the  catcher ,  is  the  most  important  position  on  the  field .  The  catcher  is  the  first  line  of	True	 recently retired catcher Mike Piazza against claims	6	[' recently', ' retired', ' catcher', ' Mike', ' P', 'ia', 'zza']
374	236	In their sport, the position played by x	-1	In their sport, the position played by Mike Piazza	catcher	Mike Piazza	"[',' ' the' ' catcher' ',' ' is' ' the' ' most' ' important' ' position'
 ' on' ' the' ' field' '.' ' The' ' catcher' ' is' ' the' ' first' ' line'
 ' of']"	,  the  catcher ,  is  the  most  important  position  on  the  field .  The  catcher  is  the  first  line  of	True	 For example, Mike Piazza grounded into	6	[' For', ' example', ',', ' Mike', ' P', 'ia', 'zza']
375	236	In their sport, the position played by x	-1	In their sport, the position played by Mike Piazza	catcher	Mike Piazza	"[',' ' the' ' catcher' ',' ' is' ' the' ' most' ' important' ' position'
 ' on' ' the' ' field' '.' ' The' ' catcher' ' is' ' the' ' first' ' line'
 ' of']"	,  the  catcher ,  is  the  most  important  position  on  the  field .  The  catcher  is  the  first  line  of	True	 Johnny Bench and Mike Piazza as the only	6	[' Johnny', ' Bench', ' and', ' Mike', ' P', 'ia', 'zza']
376	238	In their sport, the position played by x	-1	In their sport, the position played by Tommy Harper	outfielder	Tommy Harper	"[' in' ' the' ' film' ',' ' the' ' character' ' of' ' the' ' hero' ' is'
 ' a' ' bit' ' of' ' a' ' mystery' '.' ' He' ' is' ' a' ' man']"	 in  the  film ,  the  character  of  the  hero  is  a  bit  of  a  mystery .  He  is  a  man	False	 a team record until Tommy Harper stole 54 bases	5	[' a', ' team', ' record', ' until', ' Tommy', ' Harper']
377	238	In their sport, the position played by x	-1	In their sport, the position played by Tommy Harper	outfielder	Tommy Harper	"[' in' ' the' ' film' ',' ' the' ' character' ' of' ' the' ' hero' ' is'
 ' a' ' bit' ' of' ' a' ' mystery' '.' ' He' ' is' ' a' ' man']"	 in  the  film ,  the  character  of  the  hero  is  a  bit  of  a  mystery .  He  is  a  man	False	 team record until Tommy Harper stole 54 bases	4	[' team', ' record', ' until', ' Tommy', ' Harper']
378	239	In their sport, the position played by x	-1	In their sport, the position played by Koke	midfielder	Koke	"[',' ' who' ' has' ' been' ' a' ' regular' ' starter' ' for' ' the'
 ' club' ' since' ' he' ' was' ' a' ' teenager' ',' ' is' ' a' ' key'
 ' part']"	,  who  has  been  a  regular  starter  for  the  club  since  he  was  a  teenager ,  is  a  key  part	False	 replaced by Koke after 59 minutes,	3	[' replaced', ' by', ' K', 'oke']
379	239	In their sport, the position played by x	-1	In their sport, the position played by Koke	midfielder	Koke	"[',' ' who' ' has' ' been' ' a' ' regular' ' starter' ' for' ' the'
 ' club' ' since' ' he' ' was' ' a' ' teenager' ',' ' is' ' a' ' key'
 ' part']"	,  who  has  been  a  regular  starter  for  the  club  since  he  was  a  teenager ,  is  a  key  part	False	 September, also assisting Koke as Atlético won 2 –	5	[' September', ',', ' also', ' assisting', ' K', 'oke']
380	242	In their sport, the position played by x	-1	In their sport, the position played by Jeff Kemp	quarterback	Jeff Kemp	"[',' ' who' ' was' ' a' ' member' ' of' ' the' ' original' ' cast' ' of'
 ' the' ' Broadway' ' musical' ',' ' and' ' the' ' role' ' of' ' the'
 ' lead']"	,  who  was  a  member  of  the  original  cast  of  the  Broadway  musical ,  and  the  role  of  the  lead	False	 quarterback Jeff Kemp '81, Olympic	2	[' quarterback', ' Jeff', ' Kemp']
381	242	In their sport, the position played by x	-1	In their sport, the position played by Jeff Kemp	quarterback	Jeff Kemp	"[',' ' who' ' was' ' a' ' member' ' of' ' the' ' original' ' cast' ' of'
 ' the' ' Broadway' ' musical' ',' ' and' ' the' ' role' ' of' ' the'
 ' lead']"	,  who  was  a  member  of  the  original  cast  of  the  Broadway  musical ,  and  the  role  of  the  lead	False	 football quarterbacks: Jeff Kemp (born in 1959) played	4	[' football', ' quarterbacks', ':', ' Jeff', ' Kemp']
382	242	In their sport, the position played by x	-1	In their sport, the position played by Jeff Kemp	quarterback	Jeff Kemp	"[',' ' who' ' was' ' a' ' member' ' of' ' the' ' original' ' cast' ' of'
 ' the' ' Broadway' ' musical' ',' ' and' ' the' ' role' ' of' ' the'
 ' lead']"	,  who  was  a  member  of  the  original  cast  of  the  Broadway  musical ,  and  the  role  of  the  lead	False	 football quarterbacks: Jeff Kemp (born in 1959) played	4	[' football', ' quarterbacks', ':', ' Jeff', ' Kemp']
383	243	In their sport, the position played by x	-1	In their sport, the position played by John Harkes	midfielder	John Harkes	"[',' ' the' '\n' '\n' 'The' ' first' ' time' ' I' ' saw' ' the' ' movie'
 ',' ' I' ' was' ' in' ' the' ' audience' ' at' ' the' '\n']"	",  the 
 
 The  first  time  I  saw  the  movie ,  I  was  in  the  audience  at  the 
"	False	 former D.C. United John Harkes offered color commentary	9	[' former', ' D', '.', 'C', '.', ' United', ' John', ' H', 'ark', 'es']
384	243	In their sport, the position played by x	-1	In their sport, the position played by John Harkes	midfielder	John Harkes	"[',' ' the' '\n' '\n' 'The' ' first' ' time' ' I' ' saw' ' the' ' movie'
 ',' ' I' ' was' ' in' ' the' ' audience' ' at' ' the' '\n']"	",  the 
 
 The  first  time  I  saw  the  movie ,  I  was  in  the  audience  at  the 
"	False	 former D.C. United John Harkes offered color	9	[' former', ' D', '.', 'C', '.', ' United', ' John', ' H', 'ark', 'es']
385	248	In their sport, the position played by x	-1	In their sport, the position played by Brian Hayward	goaltender	Brian Hayward	"[',' ' who' ' was' ' a' ' member' ' of' ' the' ' team' ' that' ' won'
 ' the' ' first' ' World' ' Cup' ' in' ' the' ' United' ' States' ' in'
 ' 1991']"	,  who  was  a  member  of  the  team  that  won  the  first  World  Cup  in  the  United  States  in  1991	False	 against goaltender Brian Hayward in a 6 – 1 victory	3	[' against', ' goaltender', ' Brian', ' Hayward']
386	248	In their sport, the position played by x	-1	In their sport, the position played by Brian Hayward	goaltender	Brian Hayward	"[',' ' who' ' was' ' a' ' member' ' of' ' the' ' team' ' that' ' won'
 ' the' ' first' ' World' ' Cup' ' in' ' the' ' United' ' States' ' in'
 ' 1991']"	,  who  was  a  member  of  the  team  that  won  the  first  World  Cup  in  the  United  States  in  1991	False	 goaltender Brian Hayward in a 6 – 1 victory	2	[' goaltender', ' Brian', ' Hayward']
387	248	In their sport, the position played by x	-1	In their sport, the position played by Brian Hayward	goaltender	Brian Hayward	"[',' ' who' ' was' ' a' ' member' ' of' ' the' ' team' ' that' ' won'
 ' the' ' first' ' World' ' Cup' ' in' ' the' ' United' ' States' ' in'
 ' 1991']"	,  who  was  a  member  of  the  team  that  won  the  first  World  Cup  in  the  United  States  in  1991	False	 goaltender Brian Hayward in a 6 – 1 victory	2	[' goaltender', ' Brian', ' Hayward']
388	248	In their sport, the position played by x	-1	In their sport, the position played by Brian Hayward	goaltender	Brian Hayward	"[',' ' who' ' was' ' a' ' member' ' of' ' the' ' team' ' that' ' won'
 ' the' ' first' ' World' ' Cup' ' in' ' the' ' United' ' States' ' in'
 ' 1991']"	,  who  was  a  member  of  the  team  that  won  the  first  World  Cup  in  the  United  States  in  1991	False	 against goaltender Brian Hayward in a 6 – 1 victory	3	[' against', ' goaltender', ' Brian', ' Hayward']
389	251	In their sport, the position played by x	-1	In their sport, the position played by Zinedine Zidane	midfielder	Zinedine Zidane	"[',' ' the' ' French' ' midfielder' ',' ' is' ' the' ' most' ' important'
 '.' ' He' ' is' ' the' ' one' ' who' ' decides' ' the' ' rhythm' ' of'
 ' the']"	,  the  French  midfielder ,  is  the  most  important .  He  is  the  one  who  decides  the  rhythm  of  the	True	 football legend Zinedine Zidane personally recommended	7	[' football', ' legend', ' Z', 'ined', 'ine', ' Z', 'id', 'ane']
390	251	In their sport, the position played by x	-1	In their sport, the position played by Zinedine Zidane	midfielder	Zinedine Zidane	"[',' ' the' ' French' ' midfielder' ',' ' is' ' the' ' most' ' important'
 '.' ' He' ' is' ' the' ' one' ' who' ' decides' ' the' ' rhythm' ' of'
 ' the']"	,  the  French  midfielder ,  is  the  most  important .  He  is  the  one  who  decides  the  rhythm  of  the	True	 for an equaliser, Zinedine Zidane scored a stoppage-time	10	[' for', ' an', ' equal', 'iser', ',', ' Z', 'ined', 'ine', ' Z', 'id', 'ane']
391	251	In their sport, the position played by x	-1	In their sport, the position played by Zinedine Zidane	midfielder	Zinedine Zidane	"[',' ' the' ' French' ' midfielder' ',' ' is' ' the' ' most' ' important'
 '.' ' He' ' is' ' the' ' one' ' who' ' decides' ' the' ' rhythm' ' of'
 ' the']"	,  the  French  midfielder ,  is  the  most  important .  He  is  the  one  who  decides  the  rhythm  of  the	True	 football legend Zinedine Zidane personally recommended	7	[' football', ' legend', ' Z', 'ined', 'ine', ' Z', 'id', 'ane']
392	251	In their sport, the position played by x	-1	In their sport, the position played by Zinedine Zidane	midfielder	Zinedine Zidane	"[',' ' the' ' French' ' midfielder' ',' ' is' ' the' ' most' ' important'
 '.' ' He' ' is' ' the' ' one' ' who' ' decides' ' the' ' rhythm' ' of'
 ' the']"	,  the  French  midfielder ,  is  the  most  important .  He  is  the  one  who  decides  the  rhythm  of  the	True	 Leverkusen, with Zinedine Zidane scoring the	10	[' Lever', 'kus', 'en', ',', ' with', ' Z', 'ined', 'ine', ' Z', 'id', 'ane']
393	251	In their sport, the position played by x	-1	In their sport, the position played by Zinedine Zidane	midfielder	Zinedine Zidane	"[',' ' the' ' French' ' midfielder' ',' ' is' ' the' ' most' ' important'
 '.' ' He' ' is' ' the' ' one' ' who' ' decides' ' the' ' rhythm' ' of'
 ' the']"	,  the  French  midfielder ,  is  the  most  important .  He  is  the  one  who  decides  the  rhythm  of  the	True	 the retirement of Zinedine Zidane following the	8	[' the', ' retirement', ' of', ' Z', 'ined', 'ine', ' Z', 'id', 'ane']
394	254	In their sport, the position played by x	-1	In their sport, the position played by Roger Clemens	pitcher	Roger Clemens	"[',' ' who' ' was' ' the' ' best' ' pitcher' ' in' ' the' ' game' ' for'
 ' a' ' long' ' time' ',' ' and' ' who' ' was' ' the' ' best' ' pitcher']"	,  who  was  the  best  pitcher  in  the  game  for  a  long  time ,  and  who  was  the  best  pitcher	True	 after retirement, Roger Clemens chose to return	5	[' after', ' retirement', ',', ' Roger', ' Cle', 'mens']
395	254	In their sport, the position played by x	-1	In their sport, the position played by Roger Clemens	pitcher	Roger Clemens	"[',' ' who' ' was' ' the' ' best' ' pitcher' ' in' ' the' ' game' ' for'
 ' a' ' long' ' time' ',' ' and' ' who' ' was' ' the' ' best' ' pitcher']"	,  who  was  the  best  pitcher  in  the  game  for  a  long  time ,  and  who  was  the  best  pitcher	True	" the state in 1980""; Roger Clemens said he was ""probably"	7	"[' the', ' state', ' in', ' 1980', '"";', ' Roger', ' Cle', 'mens']"
396	254	In their sport, the position played by x	-1	In their sport, the position played by Roger Clemens	pitcher	Roger Clemens	"[',' ' who' ' was' ' the' ' best' ' pitcher' ' in' ' the' ' game' ' for'
 ' a' ' long' ' time' ',' ' and' ' who' ' was' ' the' ' best' ' pitcher']"	,  who  was  the  best  pitcher  in  the  game  for  a  long  time ,  and  who  was  the  best  pitcher	True	 is tied with Roger Clemens for the most	5	[' is', ' tied', ' with', ' Roger', ' Cle', 'mens']
397	254	In their sport, the position played by x	-1	In their sport, the position played by Roger Clemens	pitcher	Roger Clemens	"[',' ' who' ' was' ' the' ' best' ' pitcher' ' in' ' the' ' game' ' for'
 ' a' ' long' ' time' ',' ' and' ' who' ' was' ' the' ' best' ' pitcher']"	,  who  was  the  best  pitcher  in  the  game  for  a  long  time ,  and  who  was  the  best  pitcher	True	 two-run home run off Roger Clemens in the top of the	8	[' two', '-', 'run', ' home', ' run', ' off', ' Roger', ' Cle', 'mens']
398	254	In their sport, the position played by x	-1	In their sport, the position played by Roger Clemens	pitcher	Roger Clemens	"[',' ' who' ' was' ' the' ' best' ' pitcher' ' in' ' the' ' game' ' for'
 ' a' ' long' ' time' ',' ' and' ' who' ' was' ' the' ' best' ' pitcher']"	,  who  was  the  best  pitcher  in  the  game  for  a  long  time ,  and  who  was  the  best  pitcher	True	 relieved an injured Roger Clemens (the oldest player	5	[' relieved', ' an', ' injured', ' Roger', ' Cle', 'mens']
399	255	In their sport, the position played by x	-1	In their sport, the position played by Pep Guardiola	midfielder	Pep Guardiola	"['�' '�' 's' ' men' ' is' ' a' ' far' ' cry' ' from' ' the' ' one' ' they'
 ' occupied' ' in' ' the' ' first' ' half' ' of' ' the' ' season']"	� � s  men  is  a  far  cry  from  the  one  they  occupied  in  the  first  half  of  the  season	False	 Barcelona coach Pep Guardiola. Under Cruyff's guidance,	3	[' Barcelona', ' coach', ' Pep', ' Guardiola']
400	255	In their sport, the position played by x	-1	In their sport, the position played by Pep Guardiola	midfielder	Pep Guardiola	"['�' '�' 's' ' men' ' is' ' a' ' far' ' cry' ' from' ' the' ' one' ' they'
 ' occupied' ' in' ' the' ' first' ' half' ' of' ' the' ' season']"	� � s  men  is  a  far  cry  from  the  one  they  occupied  in  the  first  half  of  the  season	False	 Barcelona manager Pep Guardiola came out in support	3	[' Barcelona', ' manager', ' Pep', ' Guardiola']
401	255	In their sport, the position played by x	-1	In their sport, the position played by Pep Guardiola	midfielder	Pep Guardiola	"['�' '�' 's' ' men' ' is' ' a' ' far' ' cry' ' from' ' the' ' one' ' they'
 ' occupied' ' in' ' the' ' first' ' half' ' of' ' the' ' season']"	� � s  men  is  a  far  cry  from  the  one  they  occupied  in  the  first  half  of  the  season	False	 B youth manager Pep Guardiola took over Frank Rijkaard's	4	[' B', ' youth', ' manager', ' Pep', ' Guardiola']
402	255	In their sport, the position played by x	-1	In their sport, the position played by Pep Guardiola	midfielder	Pep Guardiola	"['�' '�' 's' ' men' ' is' ' a' ' far' ' cry' ' from' ' the' ' one' ' they'
 ' occupied' ' in' ' the' ' first' ' half' ' of' ' the' ' season']"	� � s  men  is  a  far  cry  from  the  one  they  occupied  in  the  first  half  of  the  season	False	 (1931 – 1933), and Pep Guardiola is the club's	8	[' (', '19', '31', ' –', ' 1933', '),', ' and', ' Pep', ' Guardiola']
403	255	In their sport, the position played by x	-1	In their sport, the position played by Pep Guardiola	midfielder	Pep Guardiola	"['�' '�' 's' ' men' ' is' ' a' ' far' ' cry' ' from' ' the' ' one' ' they'
 ' occupied' ' in' ' the' ' first' ' half' ' of' ' the' ' season']"	� � s  men  is  a  far  cry  from  the  one  they  occupied  in  the  first  half  of  the  season	False	 achievement as Pep Guardiola won his 12th trophy	3	[' achievement', ' as', ' Pep', ' Guardiola']
