	sample_id	prompt_target	position_target	target_baseline	object	subject	generations_baseline	generations_baseline_str	is_correct_baseline	prompt_source	position_source	source_cropped_toks
352	91	The professional sport played by x	-1	The professional sport played by Shaquille O'Neal	basketball	Shaquille O'Neal	"[',' ' the' ' NBA' ""'s"" ' all' '-' 'time' ' leading' ' scorer' ',' ' is'
 ' a' ' game' ' that' ' has' ' been' ' played' ' since' ' the' ' early']"	,  the  NBA 's  all - time  leading  scorer ,  is  a  game  that  has  been  played  since  the  early	False	 superstars Shaquille O'Neal and Kobe Bryant,	7	"[' superst', 'ars', ' Sha', 'qu', 'ille', ' O', ""'"", 'Neal']"
353	91	The professional sport played by x	-1	The professional sport played by Shaquille O'Neal	basketball	Shaquille O'Neal	"[',' ' the' ' NBA' ""'s"" ' all' '-' 'time' ' leading' ' scorer' ',' ' is'
 ' a' ' game' ' that' ' has' ' been' ' played' ' since' ' the' ' early']"	,  the  NBA 's  all - time  leading  scorer ,  is  a  game  that  has  been  played  since  the  early	False	 Kenny Smith and Shaquille O'Neal recap and comment	8	"[' Kenny', ' Smith', ' and', ' Sha', 'qu', 'ille', ' O', ""'"", 'Neal']"
354	91	The professional sport played by x	-1	The professional sport played by Shaquille O'Neal	basketball	Shaquille O'Neal	"[',' ' the' ' NBA' ""'s"" ' all' '-' 'time' ' leading' ' scorer' ',' ' is'
 ' a' ' game' ' that' ' has' ' been' ' played' ' since' ' the' ' early']"	,  the  NBA 's  all - time  leading  scorer ,  is  a  game  that  has  been  played  since  the  early	False	 Bryant and Shaquille O'Neal were named joint-winners	7	"[' Bryant', ' and', ' Sha', 'qu', 'ille', ' O', ""'"", 'Neal']"
355	91	The professional sport played by x	-1	The professional sport played by Shaquille O'Neal	basketball	Shaquille O'Neal	"[',' ' the' ' NBA' ""'s"" ' all' '-' 'time' ' leading' ' scorer' ',' ' is'
 ' a' ' game' ' that' ' has' ' been' ' played' ' since' ' the' ' early']"	,  the  NBA 's  all - time  leading  scorer ,  is  a  game  that  has  been  played  since  the  early	False	 West's Kobe Bryant and Shaquille O'Neal were named joint-winners	10	"[' West', ""'s"", ' Kobe', ' Bryant', ' and', ' Sha', 'qu', 'ille', ' O', ""'"", 'Neal']"
356	94	The professional sport played by x	-1	The professional sport played by Dirk Nowitzki	basketball	Dirk Nowitzki	"[',' ' the' ' NBA' ""'s"" ' all' '-' 'time' ' leading' ' scorer' ',' ' is'
 ' a' ' big' ' fan' ' of' ' the' ' game' '.' ' He' ""'s""]"	,  the  NBA 's  all - time  leading  scorer ,  is  a  big  fan  of  the  game .  He 's	False	 Gasol (Spain), Dirk Nowitzki (Germany) and Tony	8	[' Gas', 'ol', ' (', 'Spain', '),', ' Dirk', ' Now', 'itz', 'ki']
357	94	The professional sport played by x	-1	The professional sport played by Dirk Nowitzki	basketball	Dirk Nowitzki	"[',' ' the' ' NBA' ""'s"" ' all' '-' 'time' ' leading' ' scorer' ',' ' is'
 ' a' ' big' ' fan' ' of' ' the' ' game' '.' ' He' ""'s""]"	,  the  NBA 's  all - time  leading  scorer ,  is  a  big  fan  of  the  game .  He 's	False	 Frühwirth: Einfach Er – Dirk Nowitzki – Aus Würzburg an die	13	[' Fr', 'ü', 'hw', 'irth', ':', ' E', 'inf', 'ach', ' Er', ' –', ' Dirk', ' Now', 'itz', 'ki']
358	94	The professional sport played by x	-1	The professional sport played by Dirk Nowitzki	basketball	Dirk Nowitzki	"[',' ' the' ' NBA' ""'s"" ' all' '-' 'time' ' leading' ' scorer' ',' ' is'
 ' a' ' big' ' fan' ' of' ' the' ' game' '.' ' He' ""'s""]"	,  the  NBA 's  all - time  leading  scorer ,  is  a  big  fan  of  the  game .  He 's	False	 the roster by Dirk Nowitzki and in the	6	[' the', ' roster', ' by', ' Dirk', ' Now', 'itz', 'ki']
359	94	The professional sport played by x	-1	The professional sport played by Dirk Nowitzki	basketball	Dirk Nowitzki	"[',' ' the' ' NBA' ""'s"" ' all' '-' 'time' ' leading' ' scorer' ',' ' is'
 ' a' ' big' ' fan' ' of' ' the' ' game' '.' ' He' ""'s""]"	,  the  NBA 's  all - time  leading  scorer ,  is  a  big  fan  of  the  game .  He 's	False	 established NBA stars Dirk Nowitzki and Peja Stojaković,	6	[' established', ' NBA', ' stars', ' Dirk', ' Now', 'itz', 'ki']
360	94	The professional sport played by x	-1	The professional sport played by Dirk Nowitzki	basketball	Dirk Nowitzki	"[',' ' the' ' NBA' ""'s"" ' all' '-' 'time' ' leading' ' scorer' ',' ' is'
 ' a' ' big' ' fan' ' of' ' the' ' game' '.' ' He' ""'s""]"	,  the  NBA 's  all - time  leading  scorer ,  is  a  big  fan  of  the  game .  He 's	False	 established NBA stars Dirk Nowitzki and Peja Stojaković,	6	[' established', ' NBA', ' stars', ' Dirk', ' Now', 'itz', 'ki']
361	96	The professional sport played by x	-1	The professional sport played by Tim Horton	hockey	Tim Horton	"[""'s"" ',' ' the' ' Canadian' ' fast' ' food' ' chain' ',' ' is' ' a'
 ' Canadian' ' institution' '.' ' It' ""'s"" ' a' ' Canadian' ' institution'
 '.' ' It']"	's ,  the  Canadian  fast  food  chain ,  is  a  Canadian  institution .  It 's  a  Canadian  institution .  It	False	 their captain Tim Horton died in an automobile	3	[' their', ' captain', ' Tim', ' Horton']
362	96	The professional sport played by x	-1	The professional sport played by Tim Horton	hockey	Tim Horton	"[""'s"" ',' ' the' ' Canadian' ' fast' ' food' ' chain' ',' ' is' ' a'
 ' Canadian' ' institution' '.' ' It' ""'s"" ' a' ' Canadian' ' institution'
 '.' ' It']"	's ,  the  Canadian  fast  food  chain ,  is  a  Canadian  institution .  It 's  a  Canadian  institution .  It	False	 their captain Tim Horton died in an automobile	3	[' their', ' captain', ' Tim', ' Horton']
363	96	The professional sport played by x	-1	The professional sport played by Tim Horton	hockey	Tim Horton	"[""'s"" ',' ' the' ' Canadian' ' fast' ' food' ' chain' ',' ' is' ' a'
 ' Canadian' ' institution' '.' ' It' ""'s"" ' a' ' Canadian' ' institution'
 '.' ' It']"	's ,  the  Canadian  fast  food  chain ,  is  a  Canadian  institution .  It 's  a  Canadian  institution .  It	False	 which their captain Tim Horton died in an automobile	4	[' which', ' their', ' captain', ' Tim', ' Horton']
364	96	The professional sport played by x	-1	The professional sport played by Tim Horton	hockey	Tim Horton	"[""'s"" ',' ' the' ' Canadian' ' fast' ' food' ' chain' ',' ' is' ' a'
 ' Canadian' ' institution' '.' ' It' ""'s"" ' a' ' Canadian' ' institution'
 '.' ' It']"	's ,  the  Canadian  fast  food  chain ,  is  a  Canadian  institution .  It 's  a  Canadian  institution .  It	False		1	['Tim', ' Horton']
365	96	The professional sport played by x	-1	The professional sport played by Tim Horton	hockey	Tim Horton	"[""'s"" ',' ' the' ' Canadian' ' fast' ' food' ' chain' ',' ' is' ' a'
 ' Canadian' ' institution' '.' ' It' ""'s"" ' a' ' Canadian' ' institution'
 '.' ' It']"	's ,  the  Canadian  fast  food  chain ,  is  a  Canadian  institution .  It 's  a  Canadian  institution .  It	False	 their captain Tim Horton died in an	3	[' their', ' captain', ' Tim', ' Horton']
366	97	The professional sport played by x	-1	The professional sport played by Phil Esposito	hockey	Phil Esposito	"[',' ' who' ' was' ' a' ' member' ' of' ' the' ' Boston' ' Red' ' Sox' ','
 ' and' ' the' ' New' ' York' ' Yankees' '.' '\n' '\n' 'The']"	",  who  was  a  member  of  the  Boston  Red  Sox ,  and  the  New  York  Yankees . 
 
 The"	False	 redirected by Phil Esposito hit Plante in the	5	[' redirected', ' by', ' Phil', ' Es', 'pos', 'ito']
367	97	The professional sport played by x	-1	The professional sport played by Phil Esposito	hockey	Phil Esposito	"[',' ' who' ' was' ' a' ' member' ' of' ' the' ' Boston' ' Red' ' Sox' ','
 ' and' ' the' ' New' ' York' ' Yankees' '.' '\n' '\n' 'The']"	",  who  was  a  member  of  the  Boston  Red  Sox ,  and  the  New  York  Yankees . 
 
 The"	False	 the first period Phil Esposito scored two goals	6	[' the', ' first', ' period', ' Phil', ' Es', 'pos', 'ito']
368	97	The professional sport played by x	-1	The professional sport played by Phil Esposito	hockey	Phil Esposito	"[',' ' who' ' was' ' a' ' member' ' of' ' the' ' Boston' ' Red' ' Sox' ','
 ' and' ' the' ' New' ' York' ' Yankees' '.' '\n' '\n' 'The']"	",  who  was  a  member  of  the  Boston  Red  Sox ,  and  the  New  York  Yankees . 
 
 The"	False	 Mike Bossy and Phil Esposito had ever scored more	7	[' Mike', ' Boss', 'y', ' and', ' Phil', ' Es', 'pos', 'ito']
369	97	The professional sport played by x	-1	The professional sport played by Phil Esposito	hockey	Phil Esposito	"[',' ' who' ' was' ' a' ' member' ' of' ' the' ' Boston' ' Red' ' Sox' ','
 ' and' ' the' ' New' ' York' ' Yankees' '.' '\n' '\n' 'The']"	",  who  was  a  member  of  the  Boston  Red  Sox ,  and  the  New  York  Yankees . 
 
 The"	False	" conceded that Phil Esposito would ""be difficult"	5	[' conceded', ' that', ' Phil', ' Es', 'pos', 'ito']
370	97	The professional sport played by x	-1	The professional sport played by Phil Esposito	hockey	Phil Esposito	"[',' ' who' ' was' ' a' ' member' ' of' ' the' ' Boston' ' Red' ' Sox' ','
 ' and' ' the' ' New' ' York' ' Yankees' '.' '\n' '\n' 'The']"	",  who  was  a  member  of  the  Boston  Red  Sox ,  and  the  New  York  Yankees . 
 
 The"	False	 four minutes. Phil Esposito complained that one	6	[' four', ' minutes', '.', ' Phil', ' Es', 'pos', 'ito']
371	98	The professional sport played by x	-1	The professional sport played by Bob Cousy	basketball	Bob Cousy	"[',' ' the' ' NBA' ""'s"" ' all' '-' 'time' ' leading' ' scorer' ',' ' was'
 ' a' ' member' ' of' ' the' ' Celtics' ' for' ' the' ' first' ' half']"	,  the  NBA 's  all - time  leading  scorer ,  was  a  member  of  the  Celtics  for  the  first  half	False	 England point guard Bob Cousy in the 1950	5	[' England', ' point', ' guard', ' Bob', ' Cous', 'y']
372	98	The professional sport played by x	-1	The professional sport played by Bob Cousy	basketball	Bob Cousy	"[',' ' the' ' NBA' ""'s"" ' all' '-' 'time' ' leading' ' scorer' ',' ' was'
 ' a' ' member' ' of' ' the' ' Celtics' ' for' ' the' ' first' ' half']"	,  the  NBA 's  all - time  leading  scorer ,  was  a  member  of  the  Celtics  for  the  first  half	False	 for the 2010 Bob Cousy Award and the	5	[' for', ' the', ' 2010', ' Bob', ' Cous', 'y']
373	98	The professional sport played by x	-1	The professional sport played by Bob Cousy	basketball	Bob Cousy	"[',' ' the' ' NBA' ""'s"" ' all' '-' 'time' ' leading' ' scorer' ',' ' was'
 ' a' ' member' ' of' ' the' ' Celtics' ' for' ' the' ' first' ' half']"	,  the  NBA 's  all - time  leading  scorer ,  was  a  member  of  the  Celtics  for  the  first  half	False	" = Bob Cousy =
"	3	[' =', ' Bob', ' Cous', 'y']
374	98	The professional sport played by x	-1	The professional sport played by Bob Cousy	basketball	Bob Cousy	"[',' ' the' ' NBA' ""'s"" ' all' '-' 'time' ' leading' ' scorer' ',' ' was'
 ' a' ' member' ' of' ' the' ' Celtics' ' for' ' the' ' first' ' half']"	,  the  NBA 's  all - time  leading  scorer ,  was  a  member  of  the  Celtics  for  the  first  half	False	 finalists for the Bob Cousy Award. He was	5	[' finalists', ' for', ' the', ' Bob', ' Cous', 'y']
375	98	The professional sport played by x	-1	The professional sport played by Bob Cousy	basketball	Bob Cousy	"[',' ' the' ' NBA' ""'s"" ' all' '-' 'time' ' leading' ' scorer' ',' ' was'
 ' a' ' member' ' of' ' the' ' Celtics' ' for' ' the' ' first' ' half']"	,  the  NBA 's  all - time  leading  scorer ,  was  a  member  of  the  Celtics  for  the  first  half	False	 Tisdale Award, Bob Cousy Award, UPI	7	[' T', 'isd', 'ale', ' Award', ',', ' Bob', ' Cous', 'y']
376	100	The professional sport played by x	-1	The professional sport played by Guus Hiddink	soccer	Guus Hiddink	"[',' ' the' ' Dutch' 'man' ' who' ' has' ' been' ' in' ' charge' ' of'
 ' the' ' national' ' team' ' since' ' the' ' summer' ' of' ' 2014' ','
 ' has']"	,  the  Dutch man  who  has  been  in  charge  of  the  national  team  since  the  summer  of  2014 ,  has	False		4	['Gu', 'us', ' H', 'idd', 'ink']
377	100	The professional sport played by x	-1	The professional sport played by Guus Hiddink	soccer	Guus Hiddink	"[',' ' the' ' Dutch' 'man' ' who' ' has' ' been' ' in' ' charge' ' of'
 ' the' ' national' ' team' ' since' ' the' ' summer' ' of' ' 2014' ','
 ' has']"	,  the  Dutch man  who  has  been  in  charge  of  the  national  team  since  the  summer  of  2014 ,  has	False	 interim manager Guus Hiddink insisted that Hazard	6	[' interim', ' manager', ' Gu', 'us', ' H', 'idd', 'ink']
378	100	The professional sport played by x	-1	The professional sport played by Guus Hiddink	soccer	Guus Hiddink	"[',' ' the' ' Dutch' 'man' ' who' ' has' ' been' ' in' ' charge' ' of'
 ' the' ' national' ' team' ' since' ' the' ' summer' ' of' ' 2014' ','
 ' has']"	,  the  Dutch man  who  has  been  in  charge  of  the  national  team  since  the  summer  of  2014 ,  has	False	" organised by the Guus Hiddink Foundation.
"	7	[' organised', ' by', ' the', ' Gu', 'us', ' H', 'idd', 'ink']
379	100	The professional sport played by x	-1	The professional sport played by Guus Hiddink	soccer	Guus Hiddink	"[',' ' the' ' Dutch' 'man' ' who' ' has' ' been' ' in' ' charge' ' of'
 ' the' ' national' ' team' ' since' ' the' ' summer' ' of' ' 2014' ','
 ' has']"	,  the  Dutch man  who  has  been  in  charge  of  the  national  team  since  the  summer  of  2014 ,  has	False	 result interim manager Guus Hiddink insisted that Hazard	7	[' result', ' interim', ' manager', ' Gu', 'us', ' H', 'idd', 'ink']
380	100	The professional sport played by x	-1	The professional sport played by Guus Hiddink	soccer	Guus Hiddink	"[',' ' the' ' Dutch' 'man' ' who' ' has' ' been' ' in' ' charge' ' of'
 ' the' ' national' ' team' ' since' ' the' ' summer' ' of' ' 2014' ','
 ' has']"	,  the  Dutch man  who  has  been  in  charge  of  the  national  team  since  the  summer  of  2014 ,  has	False	 succeeding manager Guus Hiddink who had left	6	[' succeeding', ' manager', ' Gu', 'us', ' H', 'idd', 'ink']
381	101	The professional sport played by x	-1	The professional sport played by Connie Mack	baseball	Connie Mack	"[',' ' the' ' former' ' manager' ' of' ' the' ' Philadelphia' ' Athletics'
 ',' ' was' ' a' ' great' ' baseball' ' player' '.' ' He' ' was' ' a'
 ' great' ' baseball']"	,  the  former  manager  of  the  Philadelphia  Athletics ,  was  a  great  baseball  player .  He  was  a  great  baseball	True	 Amateur Baseball Congress Connie Mack World Series. Both	4	[' Amateur', ' Baseball', ' Congress', ' Connie', ' Mack']
382	101	The professional sport played by x	-1	The professional sport played by Connie Mack	baseball	Connie Mack	"[',' ' the' ' former' ' manager' ' of' ' the' ' Philadelphia' ' Athletics'
 ',' ' was' ' a' ' great' ' baseball' ' player' '.' ' He' ' was' ' a'
 ' great' ' baseball']"	,  the  former  manager  of  the  Philadelphia  Athletics ,  was  a  great  baseball  player .  He  was  a  great  baseball	True	" had on my ballcub"". Connie Mack called him a ""magician"".
"	8	"[' had', ' on', ' my', ' ball', 'c', 'ub', '"".', ' Connie', ' Mack']"
383	101	The professional sport played by x	-1	The professional sport played by Connie Mack	baseball	Connie Mack	"[',' ' the' ' former' ' manager' ' of' ' the' ' Philadelphia' ' Athletics'
 ',' ' was' ' a' ' great' ' baseball' ' player' '.' ' He' ' was' ' a'
 ' great' ' baseball']"	,  the  former  manager  of  the  Philadelphia  Athletics ,  was  a  great  baseball  player .  He  was  a  great  baseball	True	 League (Philadelphia's Connie Mack Stadium was oldest,	5	"[' League', ' (', 'Philadelphia', ""'s"", ' Connie', ' Mack']"
384	101	The professional sport played by x	-1	The professional sport played by Connie Mack	baseball	Connie Mack	"[',' ' the' ' former' ' manager' ' of' ' the' ' Philadelphia' ' Athletics'
 ',' ' was' ' a' ' great' ' baseball' ' player' '.' ' He' ' was' ' a'
 ' great' ' baseball']"	,  the  former  manager  of  the  Philadelphia  Athletics ,  was  a  great  baseball  player .  He  was  a  great  baseball	True	 accused Philadelphia's Connie Mack of underhanded	4	"[' accused', ' Philadelphia', ""'s"", ' Connie', ' Mack']"
385	101	The professional sport played by x	-1	The professional sport played by Connie Mack	baseball	Connie Mack	"[',' ' the' ' former' ' manager' ' of' ' the' ' Philadelphia' ' Athletics'
 ',' ' was' ' a' ' great' ' baseball' ' player' '.' ' He' ' was' ' a'
 ' great' ' baseball']"	,  the  former  manager  of  the  Philadelphia  Athletics ,  was  a  great  baseball  player .  He  was  a  great  baseball	True	 national champions in the Connie Mack World Series,	5	[' national', ' champions', ' in', ' the', ' Connie', ' Mack']
386	102	The professional sport played by x	-1	The professional sport played by Ernie Davis	football	Ernie Davis	"[',' ' who' ' was' ' a' ' member' ' of' ' the' ' New' ' York' ' Yankees'
 ',' ' and' ' the' ' first' ' black' ' player' ' to' ' play' ' in' ' the']"	,  who  was  a  member  of  the  New  York  Yankees ,  and  the  first  black  player  to  play  in  the	False	 rights to Ernie Davis, a Heisman Trophy-winning	4	[' rights', ' to', ' Er', 'nie', ' Davis']
387	102	The professional sport played by x	-1	The professional sport played by Ernie Davis	football	Ernie Davis	"[',' ' who' ' was' ' a' ' member' ' of' ' the' ' New' ' York' ' Yankees'
 ',' ' and' ' the' ' first' ' black' ' player' ' to' ' play' ' in' ' the']"	,  who  was  a  member  of  the  New  York  Yankees ,  and  the  first  black  player  to  play  in  the	False	 rights to Ernie Davis, a Heisman Trophy-winning	4	[' rights', ' to', ' Er', 'nie', ' Davis']
388	102	The professional sport played by x	-1	The professional sport played by Ernie Davis	football	Ernie Davis	"[',' ' who' ' was' ' a' ' member' ' of' ' the' ' New' ' York' ' Yankees'
 ',' ' and' ' the' ' first' ' black' ' player' ' to' ' play' ' in' ' the']"	,  who  was  a  member  of  the  New  York  Yankees ,  and  the  first  black  player  to  play  in  the	False	 running back Ernie Davis who, in 1961, became	4	[' running', ' back', ' Er', 'nie', ' Davis']
389	102	The professional sport played by x	-1	The professional sport played by Ernie Davis	football	Ernie Davis	"[',' ' who' ' was' ' a' ' member' ' of' ' the' ' New' ' York' ' Yankees'
 ',' ' and' ' the' ' first' ' black' ' player' ' to' ' play' ' in' ' the']"	,  who  was  a  member  of  the  New  York  Yankees ,  and  the  first  black  player  to  play  in  the	False	 Heisman Trophy winner Ernie Davis of Syracuse, but Davis	5	[' Heisman', ' Trophy', ' winner', ' Er', 'nie', ' Davis']
390	102	The professional sport played by x	-1	The professional sport played by Ernie Davis	football	Ernie Davis	"[',' ' who' ' was' ' a' ' member' ' of' ' the' ' New' ' York' ' Yankees'
 ',' ' and' ' the' ' first' ' black' ' player' ' to' ' play' ' in' ' the']"	,  who  was  a  member  of  the  New  York  Yankees ,  and  the  first  black  player  to  play  in  the	False	 Heisman Trophy winner Ernie Davis of Syracuse, but	5	[' Heisman', ' Trophy', ' winner', ' Er', 'nie', ' Davis']
391	103	The professional sport played by x	-1	The professional sport played by Tim Cahill	soccer	Tim Cahill	"[',' ' who' ' has' ' been' ' a' ' professional' ' soccer' ' player' ' for'
 ' the' ' past' ' 15' ' years' ',' ' and' ' is' ' currently' ' playing'
 ' for' ' the']"	,  who  has  been  a  professional  soccer  player  for  the  past  15  years ,  and  is  currently  playing  for  the	True	 created by Tim Cahill and Julie McNally Cahill	4	[' created', ' by', ' Tim', ' Cah', 'ill']
392	103	The professional sport played by x	-1	The professional sport played by Tim Cahill	soccer	Tim Cahill	"[',' ' who' ' has' ' been' ' a' ' professional' ' soccer' ' player' ' for'
 ' the' ' past' ' 15' ' years' ',' ' and' ' is' ' currently' ' playing'
 ' for' ' the']"	,  who  has  been  a  professional  soccer  player  for  the  past  15  years ,  and  is  currently  playing  for  the	True	 season. I liken him to Tim Cahill of Everton.	9	[' season', '.', ' I', ' lik', 'en', ' him', ' to', ' Tim', ' Cah', 'ill']
393	103	The professional sport played by x	-1	The professional sport played by Tim Cahill	soccer	Tim Cahill	"[',' ' who' ' has' ' been' ' a' ' professional' ' soccer' ' player' ' for'
 ' the' ' past' ' 15' ' years' ',' ' and' ' is' ' currently' ' playing'
 ' for' ' the']"	,  who  has  been  a  professional  soccer  player  for  the  past  15  years ,  and  is  currently  playing  for  the	True	 that was created by Tim Cahill and Julie McNally	6	[' that', ' was', ' created', ' by', ' Tim', ' Cah', 'ill']
394	103	The professional sport played by x	-1	The professional sport played by Tim Cahill	soccer	Tim Cahill	"[',' ' who' ' has' ' been' ' a' ' professional' ' soccer' ' player' ' for'
 ' the' ' past' ' 15' ' years' ',' ' and' ' is' ' currently' ' playing'
 ' for' ' the']"	,  who  has  been  a  professional  soccer  player  for  the  past  15  years ,  and  is  currently  playing  for  the	True	 McNally-Cahill and Tim Cahill developed Littlest	9	[' McN', 'ally', '-', 'C', 'ah', 'ill', ' and', ' Tim', ' Cah', 'ill']
395	103	The professional sport played by x	-1	The professional sport played by Tim Cahill	soccer	Tim Cahill	"[',' ' who' ' has' ' been' ' a' ' professional' ' soccer' ' player' ' for'
 ' the' ' past' ' 15' ' years' ',' ' and' ' is' ' currently' ' playing'
 ' for' ' the']"	,  who  has  been  a  professional  soccer  player  for  the  past  15  years ,  and  is  currently  playing  for  the	True	 McNally-Cahill and Tim Cahill for Hasbro Studios.	9	[' McN', 'ally', '-', 'C', 'ah', 'ill', ' and', ' Tim', ' Cah', 'ill']
396	104	The professional sport played by x	-1	The professional sport played by George Best	soccer	George Best	"[',' ' the' ' former' ' Manchester' ' United' ' and' ' England'
 ' footballer' ',' ' was' ' a' ' member' ' of' ' the' ' team' ' that'
 ' won' ' the' ' FA' ' Cup']"	,  the  former  Manchester  United  and  England  footballer ,  was  a  member  of  the  team  that  won  the  FA  Cup	False	 in the world. George Best was something	5	[' in', ' the', ' world', '.', ' George', ' Best']
397	104	The professional sport played by x	-1	The professional sport played by George Best	soccer	George Best	"[',' ' the' ' former' ' Manchester' ' United' ' and' ' England'
 ' footballer' ',' ' was' ' a' ' member' ' of' ' the' ' team' ' that'
 ' won' ' the' ' FA' ' Cup']"	,  the  former  Manchester  United  and  England  footballer ,  was  a  member  of  the  team  that  won  the  FA  Cup	False	 to the now-retired George Best, and did little	7	[' to', ' the', ' now', '-', 'ret', 'ired', ' George', ' Best']
398	104	The professional sport played by x	-1	The professional sport played by George Best	soccer	George Best	"[',' ' the' ' former' ' Manchester' ' United' ' and' ' England'
 ' footballer' ',' ' was' ' a' ' member' ' of' ' the' ' team' ' that'
 ' won' ' the' ' FA' ' Cup']"	,  the  former  Manchester  United  and  England  footballer ,  was  a  member  of  the  team  that  won  the  FA  Cup	False	 in soon after George Best establishing the Wagga	4	[' in', ' soon', ' after', ' George', ' Best']
399	104	The professional sport played by x	-1	The professional sport played by George Best	soccer	George Best	"[',' ' the' ' former' ' Manchester' ' United' ' and' ' England'
 ' footballer' ',' ' was' ' a' ' member' ' of' ' the' ' team' ' that'
 ' won' ' the' ' FA' ' Cup']"	,  the  former  Manchester  United  and  England  footballer ,  was  a  member  of  the  team  that  won  the  FA  Cup	False	 players – including George Best – to win the FA Cup	4	[' players', ' –', ' including', ' George', ' Best']
400	104	The professional sport played by x	-1	The professional sport played by George Best	soccer	George Best	"[',' ' the' ' former' ' Manchester' ' United' ' and' ' England'
 ' footballer' ',' ' was' ' a' ' member' ' of' ' the' ' team' ' that'
 ' won' ' the' ' FA' ' Cup']"	,  the  former  Manchester  United  and  England  footballer ,  was  a  member  of  the  team  that  won  the  FA  Cup	False	 Belfast-born George Best and Sammy McIlroy	4	[' Belfast', '-', 'born', ' George', ' Best']
401	105	The professional sport played by x	-1	The professional sport played by Robbie Rogers	soccer	Robbie Rogers	"[',' ' a' ' former' ' professional' ' soccer' ' player' ',' ' is' ' a'
 ' great' ' example' ' of' ' the' ' kind' ' of' ' person' ' who' ' can'
 ' make' ' a']"	,  a  former  professional  soccer  player ,  is  a  great  example  of  the  kind  of  person  who  can  make  a	True	 substitution bringing on Robbie Rogers for Gaven. Shortly	4	[' substitution', ' bringing', ' on', ' Robbie', ' Rogers']
402	105	The professional sport played by x	-1	The professional sport played by Robbie Rogers	soccer	Robbie Rogers	"[',' ' a' ' former' ' professional' ' soccer' ' player' ',' ' is' ' a'
 ' great' ' example' ' of' ' the' ' kind' ' of' ' person' ' who' ' can'
 ' make' ' a']"	,  a  former  professional  soccer  player ,  is  a  great  example  of  the  kind  of  person  who  can  make  a	True	 substitution bringing on Robbie Rogers for Gaven.	4	[' substitution', ' bringing', ' on', ' Robbie', ' Rogers']
403	105	The professional sport played by x	-1	The professional sport played by Robbie Rogers	soccer	Robbie Rogers	"[',' ' a' ' former' ' professional' ' soccer' ' player' ',' ' is' ' a'
 ' great' ' example' ' of' ' the' ' kind' ' of' ' person' ' who' ' can'
 ' make' ' a']"	,  a  former  professional  soccer  player ,  is  a  great  example  of  the  kind  of  person  who  can  make  a	True	 substitution bringing on Robbie Rogers for Gaven. Shortly	4	[' substitution', ' bringing', ' on', ' Robbie', ' Rogers']
404	105	The professional sport played by x	-1	The professional sport played by Robbie Rogers	soccer	Robbie Rogers	"[',' ' a' ' former' ' professional' ' soccer' ' player' ',' ' is' ' a'
 ' great' ' example' ' of' ' the' ' kind' ' of' ' person' ' who' ' can'
 ' make' ' a']"	,  a  former  professional  soccer  player ,  is  a  great  example  of  the  kind  of  person  who  can  make  a	True	 substitution bringing on Robbie Rogers for Gaven. Shortly	4	[' substitution', ' bringing', ' on', ' Robbie', ' Rogers']
405	105	The professional sport played by x	-1	The professional sport played by Robbie Rogers	soccer	Robbie Rogers	"[',' ' a' ' former' ' professional' ' soccer' ' player' ',' ' is' ' a'
 ' great' ' example' ' of' ' the' ' kind' ' of' ' person' ' who' ' can'
 ' make' ' a']"	,  a  former  professional  soccer  player ,  is  a  great  example  of  the  kind  of  person  who  can  make  a	True	 bringing on Robbie Rogers for Gaven. Shortly	3	[' bringing', ' on', ' Robbie', ' Rogers']
406	106	The professional sport played by x	-1	The professional sport played by Ichiro Suzuki	baseball	Ichiro Suzuki	"[',' ' who' ' has' ' been' ' a' ' member' ' of' ' the' ' Japanese'
 ' national' ' team' ' since' ' the' ' age' ' of' ' 15' ',' ' has' ' been'
 ' a']"	,  who  has  been  a  member  of  the  Japanese  national  team  since  the  age  of  15 ,  has  been  a	False	 Brian Roberts, Ichiro Suzuki hit a long fly	5	[' Brian', ' Roberts', ',', ' Ich', 'iro', ' Suzuki']
407	106	The professional sport played by x	-1	The professional sport played by Ichiro Suzuki	baseball	Ichiro Suzuki	"[',' ' who' ' has' ' been' ' a' ' member' ' of' ' the' ' Japanese'
 ' national' ' team' ' since' ' the' ' age' ' of' ' 15' ',' ' has' ' been'
 ' a']"	,  who  has  been  a  member  of  the  Japanese  national  team  since  the  age  of  15 ,  has  been  a	False	 being surpassed by Ichiro Suzuki of the Seattle	5	[' being', ' surpassed', ' by', ' Ich', 'iro', ' Suzuki']
408	106	The professional sport played by x	-1	The professional sport played by Ichiro Suzuki	baseball	Ichiro Suzuki	"[',' ' who' ' has' ' been' ' a' ' member' ' of' ' the' ' Japanese'
 ' national' ' team' ' since' ' the' ' age' ' of' ' 15' ',' ' has' ' been'
 ' a']"	,  who  has  been  a  member  of  the  Japanese  national  team  since  the  age  of  15 ,  has  been  a	False	 previous record bid that Ichiro Suzuki had garnered in 2000	6	[' previous', ' record', ' bid', ' that', ' Ich', 'iro', ' Suzuki']
