	sample_id	prompt_target	position_target	target_baseline	object	subject	generations_baseline	generations_baseline_str	is_correct_baseline	prompt_source	position_source	source_cropped_toks
59	11	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of satisfied	positive	satisfied	[',', ' and', ' the', ' sentiment', ' of', ' dissatisfied', '.', '\n', '\n', 'The', ' sentiment', ' of', ' satisfied', ' is', ' the', ' most', ' important', ' one', '.', '\n']	",  and  the  sentiment  of  dissatisfied . 
 
 The  sentiment  of  satisfied  is  the  most  important  one . 
"	False	 basic needs were satisfied during the interwar	3	[' basic', ' needs', ' were', ' satisfied']
60	12	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of optimistic	positive	optimistic	[',', ' pessimistic', ',', ' and', ' neutral', ' are', ' the', ' most', ' common', '.', '\n', '\n', 'The', ' most', ' common', ' sentiment', ' of', ' the', ' tweets', ' is']	",  pessimistic ,  and  neutral  are  the  most  common . 
 
 The  most  common  sentiment  of  the  tweets  is"	False	 having sex, he becomes optimistic when he thinks that	5	[' having', ' sex', ',', ' he', ' becomes', ' optimistic']
61	12	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of optimistic	positive	optimistic	[',', ' pessimistic', ',', ' and', ' neutral', ' are', ' the', ' most', ' common', '.', '\n', '\n', 'The', ' most', ' common', ' sentiment', ' of', ' the', ' tweets', ' is']	",  pessimistic ,  and  neutral  are  the  most  common . 
 
 The  most  common  sentiment  of  the  tweets  is"	False	" and I am very optimistic for the future."""	4	[' and', ' I', ' am', ' very', ' optimistic']
62	12	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of optimistic	positive	optimistic	[',', ' pessimistic', ',', ' and', ' neutral', ' are', ' the', ' most', ' common', '.', '\n', '\n', 'The', ' most', ' common', ' sentiment', ' of', ' the', ' tweets', ' is']	",  pessimistic ,  and  neutral  are  the  most  common . 
 
 The  most  common  sentiment  of  the  tweets  is"	False	 youthful, more optimistic direction of	3	[' youthful', ',', ' more', ' optimistic']
63	12	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of optimistic	positive	optimistic	[',', ' pessimistic', ',', ' and', ' neutral', ' are', ' the', ' most', ' common', '.', '\n', '\n', 'The', ' most', ' common', ' sentiment', ' of', ' the', ' tweets', ' is']	",  pessimistic ,  and  neutral  are  the  most  common . 
 
 The  most  common  sentiment  of  the  tweets  is"	False	 Despite outwardly optimistic statements by	3	[' Despite', ' outward', 'ly', ' optimistic']
64	12	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of optimistic	positive	optimistic	[',', ' pessimistic', ',', ' and', ' neutral', ' are', ' the', ' most', ' common', '.', '\n', '\n', 'The', ' most', ' common', ' sentiment', ' of', ' the', ' tweets', ' is']	",  pessimistic ,  and  neutral  are  the  most  common . 
 
 The  most  common  sentiment  of  the  tweets  is"	False	 The British were optimistic about gaseous diffusion,	3	[' The', ' British', ' were', ' optimistic']
65	13	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of cheerful	positive	cheerful	[',', ' sad', ',', ' and', ' angry', '.', '\n', '\n', 'The', ' sentiment', ' of', ' the', ' word', ' is', ' the', ' most', ' important', ' part', ' of', ' the']	",  sad ,  and  angry . 
 
 The  sentiment  of  the  word  is  the  most  important  part  of  the"	False	 friendly and cheerful with the Queen's	2	[' friendly', ' and', ' cheerful']
66	13	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of cheerful	positive	cheerful	[',', ' sad', ',', ' and', ' angry', '.', '\n', '\n', 'The', ' sentiment', ' of', ' the', ' word', ' is', ' the', ' most', ' important', ' part', ' of', ' the']	",  sad ,  and  angry . 
 
 The  sentiment  of  the  word  is  the  most  important  part  of  the"	False	 many with his cheerful tales of Mayfair,	3	[' many', ' with', ' his', ' cheerful']
67	13	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of cheerful	positive	cheerful	[',', ' sad', ',', ' and', ' angry', '.', '\n', '\n', 'The', ' sentiment', ' of', ' the', ' word', ' is', ' the', ' most', ' important', ' part', ' of', ' the']	",  sad ,  and  angry . 
 
 The  sentiment  of  the  word  is  the  most  important  part  of  the"	False	 story. She is a cheerful girl who finds pleasure	5	[' story', '.', ' She', ' is', ' a', ' cheerful']
68	13	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of cheerful	positive	cheerful	[',', ' sad', ',', ' and', ' angry', '.', '\n', '\n', 'The', ' sentiment', ' of', ' the', ' word', ' is', ' the', ' most', ' important', ' part', ' of', ' the']	",  sad ,  and  angry . 
 
 The  sentiment  of  the  word  is  the  most  important  part  of  the"	False	 (Kushboo) and the cheerful appearance of	8	[' (', 'K', 'ush', 'bo', 'o', ')', ' and', ' the', ' cheerful']
69	13	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of cheerful	positive	cheerful	[',', ' sad', ',', ' and', ' angry', '.', '\n', '\n', 'The', ' sentiment', ' of', ' the', ' word', ' is', ' the', ' most', ' important', ' part', ' of', ' the']	",  sad ,  and  angry . 
 
 The  sentiment  of  the  word  is  the  most  important  part  of  the"	False	 the Hokage. His cheerful and boisterous	5	[' the', ' Hok', 'age', '.', ' His', ' cheerful']
70	14	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of ecstatic	positive	ecstatic	[',', ' and', ' the', ' sentiment', ' of', ' sad', '.', '\n', '\n', 'The', ' sentiment', ' of', ' sad', ' is', ' the', ' most', ' common', ' sentiment', ' in', ' the']	",  and  the  sentiment  of  sad . 
 
 The  sentiment  of  sad  is  the  most  common  sentiment  in  the"	False	 After the game, an ecstatic Ferguson felt United	5	[' After', ' the', ' game', ',', ' an', ' ecstatic']
71	14	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of ecstatic	positive	ecstatic	[',', ' and', ' the', ' sentiment', ' of', ' sad', '.', '\n', '\n', 'The', ' sentiment', ' of', ' sad', ' is', ' the', ' most', ' common', ' sentiment', ' in', ' the']	",  and  the  sentiment  of  sad . 
 
 The  sentiment  of  sad  is  the  most  common  sentiment  in  the"	False	 liturgy reflects the ecstatic and experiential	4	[' lit', 'urgy', ' reflects', ' the', ' ecstatic']
72	14	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of ecstatic	positive	ecstatic	[',', ' and', ' the', ' sentiment', ' of', ' sad', '.', '\n', '\n', 'The', ' sentiment', ' of', ' sad', ' is', ' the', ' most', ' common', ' sentiment', ' in', ' the']	",  and  the  sentiment  of  sad . 
 
 The  sentiment  of  sad  is  the  most  common  sentiment  in  the"	False	 coming to an ecstatic peace with	3	[' coming', ' to', ' an', ' ecstatic']
73	14	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of ecstatic	positive	ecstatic	[',', ' and', ' the', ' sentiment', ' of', ' sad', '.', '\n', '\n', 'The', ' sentiment', ' of', ' sad', ' is', ' the', ' most', ' common', ' sentiment', ' in', ' the']	",  and  the  sentiment  of  sad . 
 
 The  sentiment  of  sad  is  the  most  common  sentiment  in  the"	False	 not over, giving an ecstatic Michael the closure	5	[' not', ' over', ',', ' giving', ' an', ' ecstatic']
74	14	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of ecstatic	positive	ecstatic	[',', ' and', ' the', ' sentiment', ' of', ' sad', '.', '\n', '\n', 'The', ' sentiment', ' of', ' sad', ' is', ' the', ' most', ' common', ' sentiment', ' in', ' the']	",  and  the  sentiment  of  sad . 
 
 The  sentiment  of  sad  is  the  most  common  sentiment  in  the"	False	 and Crevel are ecstatic when they hear this	4	[' and', ' Cre', 'vel', ' are', ' ecstatic']
75	15	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of delighted	positive	delighted	[',', ' and', ' the', ' sentiment', ' of', ' disappointed', '.', '\n', '\n', 'The', ' sentiment', ' of', ' delighted', ' is', ' the', ' most', ' common', ' sentiment', ' in', ' the']	",  and  the  sentiment  of  disappointed . 
 
 The  sentiment  of  delighted  is  the  most  common  sentiment  in  the"	False	 Southey was delighted with Nicol's effort	4	[' S', 'out', 'hey', ' was', ' delighted']
76	15	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of delighted	positive	delighted	[',', ' and', ' the', ' sentiment', ' of', ' disappointed', '.', '\n', '\n', 'The', ' sentiment', ' of', ' delighted', ' is', ' the', ' most', ' common', ' sentiment', ' in', ' the']	",  and  the  sentiment  of  disappointed . 
 
 The  sentiment  of  delighted  is  the  most  common  sentiment  in  the"	False	" intellectual who delighted, infuriated and provoked""."	2	[' intellectual', ' who', ' delighted']
77	15	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of delighted	positive	delighted	[',', ' and', ' the', ' sentiment', ' of', ' disappointed', '.', '\n', '\n', 'The', ' sentiment', ' of', ' delighted', ' is', ' the', ' most', ' common', ' sentiment', ' in', ' the']	",  and  the  sentiment  of  disappointed . 
 
 The  sentiment  of  delighted  is  the  most  common  sentiment  in  the"	False	" signed ""A Workman"", delighted its recipient,"	6	"[' signed', ' ""', 'A', ' Work', 'man', '"",', ' delighted']"
78	15	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of delighted	positive	delighted	[',', ' and', ' the', ' sentiment', ' of', ' disappointed', '.', '\n', '\n', 'The', ' sentiment', ' of', ' delighted', ' is', ' the', ' most', ' common', ' sentiment', ' in', ' the']	",  and  the  sentiment  of  disappointed . 
 
 The  sentiment  of  delighted  is  the  most  common  sentiment  in  the"	False	 and I was delighted to be part of	3	[' and', ' I', ' was', ' delighted']
79	15	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of delighted	positive	delighted	[',', ' and', ' the', ' sentiment', ' of', ' disappointed', '.', '\n', '\n', 'The', ' sentiment', ' of', ' delighted', ' is', ' the', ' most', ' common', ' sentiment', ' in', ' the']	",  and  the  sentiment  of  disappointed . 
 
 The  sentiment  of  delighted  is  the  most  common  sentiment  in  the"	False	 qualified fifth and was delighted with his car and	4	[' qualified', ' fifth', ' and', ' was', ' delighted']
80	16	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of thrilled	positive	thrilled	[',', ' and', ' the', ' sentiment', ' of', ' disappointed', '.', '\n', '\n', 'The', ' sentiment', ' of', ' thrilled', ' is', ' the', ' most', ' common', ' sentiment', ' in', ' the']	",  and  the  sentiment  of  disappointed . 
 
 The  sentiment  of  thrilled  is  the  most  common  sentiment  in  the"	False	 said the actor thrilled him, prompting Booth	3	[' said', ' the', ' actor', ' thrilled']
81	16	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of thrilled	positive	thrilled	[',', ' and', ' the', ' sentiment', ' of', ' disappointed', '.', '\n', '\n', 'The', ' sentiment', ' of', ' thrilled', ' is', ' the', ' most', ' common', ' sentiment', ' in', ' the']	",  and  the  sentiment  of  disappointed . 
 
 The  sentiment  of  thrilled  is  the  most  common  sentiment  in  the"	False	 Spectacular Spider-Man, was thrilled to use Sandman	7	[' Spect', 'acular', ' Spider', '-', 'Man', ',', ' was', ' thrilled']
82	16	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of thrilled	positive	thrilled	[',', ' and', ' the', ' sentiment', ' of', ' disappointed', '.', '\n', '\n', 'The', ' sentiment', ' of', ' thrilled', ' is', ' the', ' most', ' common', ' sentiment', ' in', ' the']	",  and  the  sentiment  of  disappointed . 
 
 The  sentiment  of  thrilled  is  the  most  common  sentiment  in  the"	False	 Time USA. Not thrilled at the idea,	4	[' Time', ' USA', '.', ' Not', ' thrilled']
83	16	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of thrilled	positive	thrilled	[',', ' and', ' the', ' sentiment', ' of', ' disappointed', '.', '\n', '\n', 'The', ' sentiment', ' of', ' thrilled', ' is', ' the', ' most', ' common', ' sentiment', ' in', ' the']	",  and  the  sentiment  of  disappointed . 
 
 The  sentiment  of  thrilled  is  the  most  common  sentiment  in  the"	False	 (Leghorn) but he was thrilled to get the order	8	[' (', 'Le', 'gh', 'orn', ')', ' but', ' he', ' was', ' thrilled']
84	16	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of thrilled	positive	thrilled	[',', ' and', ' the', ' sentiment', ' of', ' disappointed', '.', '\n', '\n', 'The', ' sentiment', ' of', ' thrilled', ' is', ' the', ' most', ' common', ' sentiment', ' in', ' the']	",  and  the  sentiment  of  disappointed . 
 
 The  sentiment  of  thrilled  is  the  most  common  sentiment  in  the"	False	 1889), was equally thrilled with the acquisition	4	[' 1889', '),', ' was', ' equally', ' thrilled']
85	17	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of overjoyed	positive	overjoyed	[',', ' and', ' the', ' sentiment', ' of', ' disappointed', '.', '\n', '\n', 'The', ' sentiment', ' of', ' over', 'joy', 'ed', ' is', ' the', ' most', ' common', ' sentiment']	",  and  the  sentiment  of  disappointed . 
 
 The  sentiment  of  over joy ed  is  the  most  common  sentiment"	False	 her. He was overjoyed when in 1981	6	[' her', '.', ' He', ' was', ' over', 'joy', 'ed']
86	17	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of overjoyed	positive	overjoyed	[',', ' and', ' the', ' sentiment', ' of', ' disappointed', '.', '\n', '\n', 'The', ' sentiment', ' of', ' over', 'joy', 'ed', ' is', ' the', ' most', ' common', ' sentiment']	",  and  the  sentiment  of  disappointed . 
 
 The  sentiment  of  over joy ed  is  the  most  common  sentiment"	False	 past self and is overjoyed to see him,	6	[' past', ' self', ' and', ' is', ' over', 'joy', 'ed']
87	17	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of overjoyed	positive	overjoyed	[',', ' and', ' the', ' sentiment', ' of', ' disappointed', '.', '\n', '\n', 'The', ' sentiment', ' of', ' over', 'joy', 'ed', ' is', ' the', ' most', ' common', ' sentiment']	",  and  the  sentiment  of  disappointed . 
 
 The  sentiment  of  over joy ed  is  the  most  common  sentiment"	False	 The passengers are overjoyed that Daisy	5	[' The', ' passengers', ' are', ' over', 'joy', 'ed']
88	17	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of overjoyed	positive	overjoyed	[',', ' and', ' the', ' sentiment', ' of', ' disappointed', '.', '\n', '\n', 'The', ' sentiment', ' of', ' over', 'joy', 'ed', ' is', ' the', ' most', ' common', ' sentiment']	",  and  the  sentiment  of  disappointed . 
 
 The  sentiment  of  over joy ed  is  the  most  common  sentiment"	False	" They are both overjoyed and high-five.
"	5	[' They', ' are', ' both', ' over', 'joy', 'ed']
89	17	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of overjoyed	positive	overjoyed	[',', ' and', ' the', ' sentiment', ' of', ' disappointed', '.', '\n', '\n', 'The', ' sentiment', ' of', ' over', 'joy', 'ed', ' is', ' the', ' most', ' common', ' sentiment']	",  and  the  sentiment  of  disappointed . 
 
 The  sentiment  of  over joy ed  is  the  most  common  sentiment"	False	 her. Frankie, overjoyed that her daughter	6	[' her', '.', ' Frankie', ',', ' over', 'joy', 'ed']
90	18	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of elated	positive	elated	[',', ' and', ' the', ' sentiment', ' of', ' depressed', '.', '\n', '\n', 'The', ' sentiment', ' of', ' el', 'ated', ' is', ' the', ' most', ' common', ' sentiment', ' in']	",  and  the  sentiment  of  depressed . 
 
 The  sentiment  of  el ated  is  the  most  common  sentiment  in"	False	 supernova imminent, the elated Elbrun informs	6	[' super', 'nova', ' imminent', ',', ' the', ' el', 'ated']
91	18	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of elated	positive	elated	[',', ' and', ' the', ' sentiment', ' of', ' depressed', '.', '\n', '\n', 'The', ' sentiment', ' of', ' el', 'ated', ' is', ' the', ' most', ' common', ' sentiment', ' in']	",  and  the  sentiment  of  depressed . 
 
 The  sentiment  of  el ated  is  the  most  common  sentiment  in"	False	 magazine). While elated to have his	4	[' magazine', ').', ' While', ' el', 'ated']
92	18	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of elated	positive	elated	[',', ' and', ' the', ' sentiment', ' of', ' depressed', '.', '\n', '\n', 'The', ' sentiment', ' of', ' el', 'ated', ' is', ' the', ' most', ' common', ' sentiment', ' in']	",  and  the  sentiment  of  depressed . 
 
 The  sentiment  of  el ated  is  the  most  common  sentiment  in"	False	 Westmoreland were elated that in only	5	[' West', 'more', 'land', ' were', ' el', 'ated']
93	18	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of elated	positive	elated	[',', ' and', ' the', ' sentiment', ' of', ' depressed', '.', '\n', '\n', 'The', ' sentiment', ' of', ' el', 'ated', ' is', ' the', ' most', ' common', ' sentiment', ' in']	",  and  the  sentiment  of  depressed . 
 
 The  sentiment  of  el ated  is  the  most  common  sentiment  in"	False	 interior. Rhodes was elated by Rudd's results,	5	[' interior', '.', ' Rhodes', ' was', ' el', 'ated']
94	18	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of elated	positive	elated	[',', ' and', ' the', ' sentiment', ' of', ' depressed', '.', '\n', '\n', 'The', ' sentiment', ' of', ' el', 'ated', ' is', ' the', ' most', ' common', ' sentiment', ' in']	",  and  the  sentiment  of  depressed . 
 
 The  sentiment  of  el ated  is  the  most  common  sentiment  in"	False	 is Dorothy. An elated Hermie goes home	5	[' is', ' Dorothy', '.', ' An', ' el', 'ated']
95	19	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of blissful	positive	blissful	[' is', ' the', ' most', ' common', '.', '\n', '\n', 'The', ' most', ' common', ' emotion', ' is', ' happiness', '.', '\n', '\n', 'The', ' most', ' common', ' emotion']	" is  the  most  common . 
 
 The  most  common  emotion  is  happiness . 
 
 The  most  common  emotion"	False	 ended with a blissful marriage. She concluded	4	[' ended', ' with', ' a', ' bliss', 'ful']
96	19	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of blissful	positive	blissful	[' is', ' the', ' most', ' common', '.', '\n', '\n', 'The', ' most', ' common', ' emotion', ' is', ' happiness', '.', '\n', '\n', 'The', ' most', ' common', ' emotion']	" is  the  most  common . 
 
 The  most  common  emotion  is  happiness . 
 
 The  most  common  emotion"	False	" song ""slips from blissful ambience into"	6	"[' song', ' ""', 'sl', 'ips', ' from', ' bliss', 'ful']"
97	19	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of blissful	positive	blissful	[' is', ' the', ' most', ' common', '.', '\n', '\n', 'The', ' most', ' common', ' emotion', ' is', ' happiness', '.', '\n', '\n', 'The', ' most', ' common', ' emotion']	" is  the  most  common . 
 
 The  most  common  emotion  is  happiness . 
 
 The  most  common  emotion"	False	" song ""slips from blissful ambience into bombastic"	6	"[' song', ' ""', 'sl', 'ips', ' from', ' bliss', 'ful']"
98	19	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of blissful	positive	blissful	[' is', ' the', ' most', ' common', '.', '\n', '\n', 'The', ' most', ' common', ' emotion', ' is', ' happiness', '.', '\n', '\n', 'The', ' most', ' common', ' emotion']	" is  the  most  common . 
 
 The  most  common  emotion  is  happiness . 
 
 The  most  common  emotion"	False	" an ""anthem to blissful monogamy"". Similarly,"	6	"[' an', ' ""', 'ant', 'hem', ' to', ' bliss', 'ful']"
99	19	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of blissful	positive	blissful	[' is', ' the', ' most', ' common', '.', '\n', '\n', 'The', ' most', ' common', ' emotion', ' is', ' happiness', '.', '\n', '\n', 'The', ' most', ' common', ' emotion']	" is  the  most  common . 
 
 The  most  common  emotion  is  happiness . 
 
 The  most  common  emotion"	False	" ""espouses a blissful disregard for traditional"	5	"[' ""', 'esp', 'ouses', ' a', ' bliss', 'ful']"
100	20	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of sad	negative	sad	"[',', ' happy', ',', ' and', ' angry', ',', ' the', ' sentiment', ' of', ' the', ' word', ' ""', 'love', '""', ' is', ' the', ' most', ' positive', '.', '\n']"	",  happy ,  and  angry ,  the  sentiment  of  the  word  "" love ""  is  the  most  positive . 
"	False	 showcasing his sad vocals, with	2	[' showcasing', ' his', ' sad']
101	20	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of sad	negative	sad	"[',', ' happy', ',', ' and', ' angry', ',', ' the', ' sentiment', ' of', ' the', ' word', ' ""', 'love', '""', ' is', ' the', ' most', ' positive', '.', '\n']"	",  happy ,  and  angry ,  the  sentiment  of  the  word  "" love ""  is  the  most  positive . 
"	False	" Hubbard as ""a very sad case of post-war"	5	"[' Hubbard', ' as', ' ""', 'a', ' very', ' sad']"
102	20	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of sad	negative	sad	"[',', ' happy', ',', ' and', ' angry', ',', ' the', ' sentiment', ' of', ' the', ' word', ' ""', 'love', '""', ' is', ' the', ' most', ' positive', '.', '\n']"	",  happy ,  and  angry ,  the  sentiment  of  the  word  "" love ""  is  the  most  positive . 
"	False	 (3) I am so sad or unhappy that	6	[' (', '3', ')', ' I', ' am', ' so', ' sad']
103	20	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of sad	negative	sad	"[',', ' happy', ',', ' and', ' angry', ',', ' the', ' sentiment', ' of', ' the', ' word', ' ""', 'love', '""', ' is', ' the', ' most', ' positive', '.', '\n']"	",  happy ,  and  angry ,  the  sentiment  of  the  word  "" love ""  is  the  most  positive . 
"	False	 justice. But the sad truth is that	4	[' justice', '.', ' But', ' the', ' sad']
104	20	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of sad	negative	sad	"[',', ' happy', ',', ' and', ' angry', ',', ' the', ' sentiment', ' of', ' the', ' word', ' ""', 'love', '""', ' is', ' the', ' most', ' positive', '.', '\n']"	",  happy ,  and  angry ,  the  sentiment  of  the  word  "" love ""  is  the  most  positive . 
"	False	 or happy or angry or sad or hungry or	5	[' or', ' happy', ' or', ' angry', ' or', ' sad']
105	21	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of unhappy	negative	unhappy	[' people', ' is', ' more', ' positive', ' than', ' that', ' of', ' happy', ' people', '.', '\n', '\n', 'The', ' sentiment', ' of', ' unhappy', ' people', ' is', ' more', ' positive']	" people  is  more  positive  than  that  of  happy  people . 
 
 The  sentiment  of  unhappy  people  is  more  positive"	False	 that he was unhappy with the marriage,	3	[' that', ' he', ' was', ' unhappy']
106	21	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of unhappy	negative	unhappy	[' people', ' is', ' more', ' positive', ' than', ' that', ' of', ' happy', ' people', '.', '\n', '\n', 'The', ' sentiment', ' of', ' unhappy', ' people', ' is', ' more', ' positive']	" people  is  more  positive  than  that  of  happy  people . 
 
 The  sentiment  of  unhappy  people  is  more  positive"	False	 that Carter was unhappy in Columbus and	3	[' that', ' Carter', ' was', ' unhappy']
107	21	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of unhappy	negative	unhappy	[' people', ' is', ' more', ' positive', ' than', ' that', ' of', ' happy', ' people', '.', '\n', '\n', 'The', ' sentiment', ' of', ' unhappy', ' people', ' is', ' more', ' positive']	" people  is  more  positive  than  that  of  happy  people . 
 
 The  sentiment  of  unhappy  people  is  more  positive"	False	 Marie of Lorraine was unhappy and yielded	5	[' Marie', ' of', ' Lor', 'raine', ' was', ' unhappy']
108	21	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of unhappy	negative	unhappy	[' people', ' is', ' more', ' positive', ' than', ' that', ' of', ' happy', ' people', '.', '\n', '\n', 'The', ' sentiment', ' of', ' unhappy', ' people', ' is', ' more', ' positive']	" people  is  more  positive  than  that  of  happy  people . 
 
 The  sentiment  of  unhappy  people  is  more  positive"	False	 was by all accounts unhappy and isolated. Because	4	[' was', ' by', ' all', ' accounts', ' unhappy']
109	21	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of unhappy	negative	unhappy	[' people', ' is', ' more', ' positive', ' than', ' that', ' of', ' happy', ' people', '.', '\n', '\n', 'The', ' sentiment', ' of', ' unhappy', ' people', ' is', ' more', ' positive']	" people  is  more  positive  than  that  of  happy  people . 
 
 The  sentiment  of  unhappy  people  is  more  positive"	False	 Henson was unhappy with the compositing	3	[' H', 'enson', ' was', ' unhappy']
110	22	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of depressed	negative	depressed	[' people', ' is', ' more', ' positive', ' than', ' that', ' of', ' the', ' normal', ' people', '.', '\n', '\n', 'The', ' results', ' of', ' the', ' study', ' showed', ' that']	" people  is  more  positive  than  that  of  the  normal  people . 
 
 The  results  of  the  study  showed  that"	False	 was deeply depressed by his fiancee's death.	2	[' was', ' deeply', ' depressed']
111	22	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of depressed	negative	depressed	[' people', ' is', ' more', ' positive', ' than', ' that', ' of', ' the', ' normal', ' people', '.', '\n', '\n', 'The', ' results', ' of', ' the', ' study', ' showed', ' that']	" people  is  more  positive  than  that  of  the  normal  people . 
 
 The  results  of  the  study  showed  that"	False	 The guns could be depressed to − 5°and	4	[' The', ' guns', ' could', ' be', ' depressed']
112	22	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of depressed	negative	depressed	[' people', ' is', ' more', ' positive', ' than', ' that', ' of', ' the', ' normal', ' people', '.', '\n', '\n', 'The', ' results', ' of', ' the', ' study', ' showed', ' that']	" people  is  more  positive  than  that  of  the  normal  people . 
 
 The  results  of  the  study  showed  that"	False	 success, although Gaye, depressed because of issues such	6	[' success', ',', ' although', ' Gay', 'e', ',', ' depressed']
113	22	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of depressed	negative	depressed	[' people', ' is', ' more', ' positive', ' than', ' that', ' of', ' the', ' normal', ' people', '.', '\n', '\n', 'The', ' results', ' of', ' the', ' study', ' showed', ' that']	" people  is  more  positive  than  that  of  the  normal  people . 
 
 The  results  of  the  study  showed  that"	False	 heads onto a depressed alignment with frequent	3	[' heads', ' onto', ' a', ' depressed']
114	22	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of depressed	negative	depressed	[' people', ' is', ' more', ' positive', ' than', ' that', ' of', ' the', ' normal', ' people', '.', '\n', '\n', 'The', ' results', ' of', ' the', ' study', ' showed', ' that']	" people  is  more  positive  than  that  of  the  normal  people . 
 
 The  results  of  the  study  showed  that"	False	 Potter became deeply depressed and was ill for many	3	[' Potter', ' became', ' deeply', ' depressed']
115	23	Among positive, negative, neutral, the sentiment of x	-1	Among positive, negative, neutral, the sentiment of lonely	negative	lonely	[' people', ' is', ' more', ' positive', ' than', ' negative', '.', '\n', '\n', 'The', ' sentiment', ' of', ' lonely', ' people', ' is', ' more', ' positive', ' than', ' negative', '.']	" people  is  more  positive  than  negative . 
 
 The  sentiment  of  lonely  people  is  more  positive  than  negative ."	True	 follows Logan, a lonely 14-year-old	4	[' follows', ' Logan', ',', ' a', ' lonely']
