	sample_id	prompt_target	position_target	target_baseline	object	subject	generations_baseline	generations_baseline_str	is_correct_baseline	prompt_source	position_source	source_cropped_toks
63	30	The tool that is used for x	-1	The tool that is used for swimming	swimsuit	swimming	[' is', ' a', ' swimming', ' pool', '.', ' The', ' swimming', ' pool', ' is', ' a', ' place', ' where', ' you', ' can', ' swim', ' in', ' the', ' water', '.', ' The']	 is  a  swimming  pool .  The  swimming  pool  is  a  place  where  you  can  swim  in  the  water .  The	False	 Championships in five swimming events. She and	3	[' Championships', ' in', ' five', ' swimming']
64	30	The tool that is used for x	-1	The tool that is used for swimming	swimsuit	swimming	[' is', ' a', ' swimming', ' pool', '.', ' The', ' swimming', ' pool', ' is', ' a', ' place', ' where', ' you', ' can', ' swim', ' in', ' the', ' water', '.', ' The']	 is  a  swimming  pool .  The  swimming  pool  is  a  place  where  you  can  swim  in  the  water .  The	False	" from competitive swimming at the age of 21.
"	2	[' from', ' competitive', ' swimming']
65	31	The tool that is used for x	-1	The tool that is used for cooking	stove	cooking	[' is', ' a', ' knife', '.', '\n', '\n', 'The', ' knife', ' is', ' used', ' to', ' cut', ' the', ' meat', ',', ' vegetables', ',', ' and', ' other', ' food']	" is  a  knife . 
 
 The  knife  is  used  to  cut  the  meat ,  vegetables ,  and  other  food"	False	 facility, from cooking to shoemaking, and	3	[' facility', ',', ' from', ' cooking']
66	31	The tool that is used for x	-1	The tool that is used for cooking	stove	cooking	[' is', ' a', ' knife', '.', '\n', '\n', 'The', ' knife', ' is', ' used', ' to', ' cut', ' the', ' meat', ',', ' vegetables', ',', ' and', ' other', ' food']	" is  a  knife . 
 
 The  knife  is  used  to  cut  the  meat ,  vegetables ,  and  other  food"	False	 hosted her own cooking show series, Nigella	3	[' hosted', ' her', ' own', ' cooking']
67	31	The tool that is used for x	-1	The tool that is used for cooking	stove	cooking	[' is', ' a', ' knife', '.', '\n', '\n', 'The', ' knife', ' is', ' used', ' to', ' cut', ' the', ' meat', ',', ' vegetables', ',', ' and', ' other', ' food']	" is  a  knife . 
 
 The  knife  is  used  to  cut  the  meat ,  vegetables ,  and  other  food"	False	 a style of cooking developed in the Indian	3	[' a', ' style', ' of', ' cooking']
68	31	The tool that is used for x	-1	The tool that is used for cooking	stove	cooking	[' is', ' a', ' knife', '.', '\n', '\n', 'The', ' knife', ' is', ' used', ' to', ' cut', ' the', ' meat', ',', ' vegetables', ',', ' and', ' other', ' food']	" is  a  knife . 
 
 The  knife  is  used  to  cut  the  meat ,  vegetables ,  and  other  food"	False	 preference for British cooking methods is apparent	3	[' preference', ' for', ' British', ' cooking']
69	31	The tool that is used for x	-1	The tool that is used for cooking	stove	cooking	[' is', ' a', ' knife', '.', '\n', '\n', 'The', ' knife', ' is', ' used', ' to', ' cut', ' the', ' meat', ',', ' vegetables', ',', ' and', ' other', ' food']	" is  a  knife . 
 
 The  knife  is  used  to  cut  the  meat ,  vegetables ,  and  other  food"	False	 with to cheat in a cooking contest, but	5	[' with', ' to', ' cheat', ' in', ' a', ' cooking']
70	32	The tool that is used for x	-1	The tool that is used for writing	pen and paper	writing	"[' the', ' code', ' is', ' called', ' a', ' ""', 'code', ' generator', '"".', '\n', '\n', 'The', ' code', ' generator', ' is', ' a', ' tool', ' that', ' generates', ' the']"	" the  code  is  called  a  "" code  generator "". 
 
 The  code  generator  is  a  tool  that  generates  the"	False	 film with McCarthy writing the film and act	3	[' film', ' with', ' McCarthy', ' writing']
71	32	The tool that is used for x	-1	The tool that is used for writing	pen and paper	writing	"[' the', ' code', ' is', ' called', ' a', ' ""', 'code', ' generator', '"".', '\n', '\n', 'The', ' code', ' generator', ' is', ' a', ' tool', ' that', ' generates', ' the']"	" the  code  is  called  a  "" code  generator "". 
 
 The  code  generator  is  a  tool  that  generates  the"	False	 decided to combine the writing element with a puzzle	4	[' decided', ' to', ' combine', ' the', ' writing']
72	32	The tool that is used for x	-1	The tool that is used for writing	pen and paper	writing	"[' the', ' code', ' is', ' called', ' a', ' ""', 'code', ' generator', '"".', '\n', '\n', 'The', ' code', ' generator', ' is', ' a', ' tool', ' that', ' generates', ' the']"	" the  code  is  called  a  "" code  generator "". 
 
 The  code  generator  is  a  tool  that  generates  the"	False	 Traister began writing about the	3	[' Tra', 'ister', ' began', ' writing']
73	32	The tool that is used for x	-1	The tool that is used for writing	pen and paper	writing	"[' the', ' code', ' is', ' called', ' a', ' ""', 'code', ' generator', '"".', '\n', '\n', 'The', ' code', ' generator', ' is', ' a', ' tool', ' that', ' generates', ' the']"	" the  code  is  called  a  "" code  generator "". 
 
 The  code  generator  is  a  tool  that  generates  the"	False	 film that he began writing Bad Grass Never Dies	4	[' film', ' that', ' he', ' began', ' writing']
74	32	The tool that is used for x	-1	The tool that is used for writing	pen and paper	writing	"[' the', ' code', ' is', ' called', ' a', ' ""', 'code', ' generator', '"".', '\n', '\n', 'The', ' code', ' generator', ' is', ' a', ' tool', ' that', ' generates', ' the']"	" the  code  is  called  a  "" code  generator "". 
 
 The  code  generator  is  a  tool  that  generates  the"	False	 Runner and the writing of author Philip K.	3	[' Runner', ' and', ' the', ' writing']
75	33	The tool that is used for x	-1	The tool that is used for drawing	pencil and sketchbook	drawing	"[' the', ' line', ' between', ' the', ' two', ' is', ' the', ' ""', 'line', '""', ' function', '.', '\n', '\n', 'The', ' line', ' function', ' is', ' used', ' to']"	" the  line  between  the  two  is  the  "" line ""  function . 
 
 The  line  function  is  used  to"	False	 and is made by drawing a set of circles	4	[' and', ' is', ' made', ' by', ' drawing']
76	33	The tool that is used for x	-1	The tool that is used for drawing	pencil and sketchbook	drawing	"[' the', ' line', ' between', ' the', ' two', ' is', ' the', ' ""', 'line', '""', ' function', '.', '\n', '\n', 'The', ' line', ' function', ' is', ' used', ' to']"	" the  line  between  the  two  is  the  "" line ""  function . 
 
 The  line  function  is  used  to"	False	 urinating in the yard; drawing water before it had	6	[' ur', 'inating', ' in', ' the', ' yard', ';', ' drawing']
77	33	The tool that is used for x	-1	The tool that is used for drawing	pencil and sketchbook	drawing	"[' the', ' line', ' between', ' the', ' two', ' is', ' the', ' ""', 'line', '""', ' function', '.', '\n', '\n', 'The', ' line', ' function', ' is', ' used', ' to']"	" the  line  between  the  two  is  the  "" line ""  function . 
 
 The  line  function  is  used  to"	False	 on 9 February 1964, drawing an estimated 73	5	[' on', ' 9', ' February', ' 1964', ',', ' drawing']
78	33	The tool that is used for x	-1	The tool that is used for drawing	pencil and sketchbook	drawing	"[' the', ' line', ' between', ' the', ' two', ' is', ' the', ' ""', 'line', '""', ' function', '.', '\n', '\n', 'The', ' line', ' function', ' is', ' used', ' to']"	" the  line  between  the  two  is  the  "" line ""  function . 
 
 The  line  function  is  used  to"	False	 papers were drawing notice in the	2	[' papers', ' were', ' drawing']
79	33	The tool that is used for x	-1	The tool that is used for drawing	pencil and sketchbook	drawing	"[' the', ' line', ' between', ' the', ' two', ' is', ' the', ' ""', 'line', '""', ' function', '.', '\n', '\n', 'The', ' line', ' function', ' is', ' used', ' to']"	" the  line  between  the  two  is  the  "" line ""  function . 
 
 The  line  function  is  used  to"	False	" in a relationship, drawing references to fairytales.
"	4	[' in', ' a', ' relationship', ',', ' drawing']
80	34	The tool that is used for x	-1	The tool that is used for gardening	gardening gloves	gardening	[' is', ' a', ' tool', ' that', ' is', ' used', ' for', ' gardening', '.', '\n', '\n', 'The', ' tool', ' that', ' is', ' used', ' for', ' gardening', ' is', ' a']	" is  a  tool  that  is  used  for  gardening . 
 
 The  tool  that  is  used  for  gardening  is  a"	False	" endless landscape gardening of our self"" and"	2	[' endless', ' landscape', ' gardening']
81	34	The tool that is used for x	-1	The tool that is used for gardening	gardening gloves	gardening	[' is', ' a', ' tool', ' that', ' is', ' used', ' for', ' gardening', '.', '\n', '\n', 'The', ' tool', ' that', ' is', ' used', ' for', ' gardening', ' is', ' a']	" is  a  tool  that  is  used  for  gardening . 
 
 The  tool  that  is  used  for  gardening  is  a"	False	 the importance of gardening in education.	3	[' the', ' importance', ' of', ' gardening']
82	34	The tool that is used for x	-1	The tool that is used for gardening	gardening gloves	gardening	[' is', ' a', ' tool', ' that', ' is', ' used', ' for', ' gardening', '.', '\n', '\n', 'The', ' tool', ' that', ' is', ' used', ' for', ' gardening', ' is', ' a']	" is  a  tool  that  is  used  for  gardening . 
 
 The  tool  that  is  used  for  gardening  is  a"	False	 dressed in gardening attire, seated	2	[' dressed', ' in', ' gardening']
83	34	The tool that is used for x	-1	The tool that is used for gardening	gardening gloves	gardening	[' is', ' a', ' tool', ' that', ' is', ' used', ' for', ' gardening', '.', '\n', '\n', 'The', ' tool', ' that', ' is', ' used', ' for', ' gardening', ' is', ' a']	" is  a  tool  that  is  used  for  gardening . 
 
 The  tool  that  is  used  for  gardening  is  a"	False	 woodchip mulch used in gardening and landscaping),	6	[' wood', 'chip', ' mul', 'ch', ' used', ' in', ' gardening']
84	34	The tool that is used for x	-1	The tool that is used for gardening	gardening gloves	gardening	[' is', ' a', ' tool', ' that', ' is', ' used', ' for', ' gardening', '.', '\n', '\n', 'The', ' tool', ' that', ' is', ' used', ' for', ' gardening', ' is', ' a']	" is  a  tool  that  is  used  for  gardening . 
 
 The  tool  that  is  used  for  gardening  is  a"	False	 penetrate leather gardening gloves. The	2	[' penetrate', ' leather', ' gardening']
85	35	The tool that is used for x	-1	The tool that is used for photography	camera	photography	[' is', ' a', ' camera', '.', '\n', '\n', 'The', ' camera', ' is', ' a', ' tool', ' that', ' is', ' used', ' to', ' capture', ' images', '.', '\n', '\n']	" is  a  camera . 
 
 The  camera  is  a  tool  that  is  used  to  capture  images . 
 
"	True	 Friedman's 2005 photography book Recognize	3	"[' Friedman', ""'s"", ' 2005', ' photography']"
86	35	The tool that is used for x	-1	The tool that is used for photography	camera	photography	[' is', ' a', ' camera', '.', '\n', '\n', 'The', ' camera', ' is', ' a', ' tool', ' that', ' is', ' used', ' to', ' capture', ' images', '.', '\n', '\n']	" is  a  camera . 
 
 The  camera  is  a  tool  that  is  used  to  capture  images . 
 
"	True	 Semmelmeyer, a photography shop in Chicago,	5	[' Sem', 'mel', 'meyer', ',', ' a', ' photography']
87	35	The tool that is used for x	-1	The tool that is used for photography	camera	photography	[' is', ' a', ' camera', '.', '\n', '\n', 'The', ' camera', ' is', ' a', ' tool', ' that', ' is', ' used', ' to', ' capture', ' images', '.', '\n', '\n']	" is  a  camera . 
 
 The  camera  is  a  tool  that  is  used  to  capture  images . 
 
"	True		1	['phot', 'ography']
88	35	The tool that is used for x	-1	The tool that is used for photography	camera	photography	[' is', ' a', ' camera', '.', '\n', '\n', 'The', ' camera', ' is', ' a', ' tool', ' that', ' is', ' used', ' to', ' capture', ' images', '.', '\n', '\n']	" is  a  camera . 
 
 The  camera  is  a  tool  that  is  used  to  capture  images . 
 
"	True	 history of photography not only because	2	[' history', ' of', ' photography']
89	35	The tool that is used for x	-1	The tool that is used for photography	camera	photography	[' is', ' a', ' camera', '.', '\n', '\n', 'The', ' camera', ' is', ' a', ' tool', ' that', ' is', ' used', ' to', ' capture', ' images', '.', '\n', '\n']	" is  a  camera . 
 
 The  camera  is  a  tool  that  is  used  to  capture  images . 
 
"	True	 recent Japanese photography and art “ Heavy	2	[' recent', ' Japanese', ' photography']
90	36	The tool that is used for x	-1	The tool that is used for playing sports	ball	playing sports	[' is', ' called', ' a', ' bat', '.', ' The', ' bat', ' is', ' used', ' to', ' hit', ' the', ' ball', '.', ' The', ' ball', ' is', ' a', ' round', ' object']	 is  called  a  bat .  The  bat  is  used  to  hit  the  ball .  The  ball  is  a  round  object	True	" his standing from playing sports for money.
"	4	[' his', ' standing', ' from', ' playing', ' sports']
91	36	The tool that is used for x	-1	The tool that is used for playing sports	ball	playing sports	[' is', ' called', ' a', ' bat', '.', ' The', ' bat', ' is', ' used', ' to', ' hit', ' the', ' ball', '.', ' The', ' ball', ' is', ' a', ' round', ' object']	 is  called  a  bat .  The  bat  is  used  to  hit  the  ball .  The  ball  is  a  round  object	True	 teenage years playing sports for Lovington	3	[' teenage', ' years', ' playing', ' sports']
92	36	The tool that is used for x	-1	The tool that is used for playing sports	ball	playing sports	[' is', ' called', ' a', ' bat', '.', ' The', ' bat', ' is', ' used', ' to', ' hit', ' the', ' ball', '.', ' The', ' ball', ' is', ' a', ' round', ' object']	 is  called  a  bat .  The  bat  is  used  to  hit  the  ball .  The  ball  is  a  round  object	True	 not approve of playing sports on Sundays.	4	[' not', ' approve', ' of', ' playing', ' sports']
93	36	The tool that is used for x	-1	The tool that is used for playing sports	ball	playing sports	[' is', ' called', ' a', ' bat', '.', ' The', ' bat', ' is', ' used', ' to', ' hit', ' the', ' ball', '.', ' The', ' ball', ' is', ' a', ' round', ' object']	 is  called  a  bat .  The  bat  is  used  to  hit  the  ball .  The  ball  is  a  round  object	True	 In addition to playing sports (including volleyball,	4	[' In', ' addition', ' to', ' playing', ' sports']
94	36	The tool that is used for x	-1	The tool that is used for playing sports	ball	playing sports	[' is', ' called', ' a', ' bat', '.', ' The', ' bat', ' is', ' used', ' to', ' hit', ' the', ' ball', '.', ' The', ' ball', ' is', ' a', ' round', ' object']	 is  called  a  bat .  The  bat  is  used  to  hit  the  ball .  The  ball  is  a  round  object	True	 not approve of playing sports on Sundays. Reynolds	4	[' not', ' approve', ' of', ' playing', ' sports']
95	37	The tool that is used for x	-1	The tool that is used for exercising	dumbbells	exercising	[' the', ' muscles', ' of', ' the', ' body', '.', '\n', '\n', 'The', ' word', ' �', '�', 'ex', 'ercise', '�', '�', ' is', ' derived', ' from', ' the']	" the  muscles  of  the  body . 
 
 The  word  � � ex ercise � �  is  derived  from  the"	False	 options before exercising your constitutional	2	[' options', ' before', ' exercising']
96	37	The tool that is used for x	-1	The tool that is used for exercising	dumbbells	exercising	[' the', ' muscles', ' of', ' the', ' body', '.', '\n', '\n', 'The', ' word', ' �', '�', 'ex', 'ercise', '�', '�', ' is', ' derived', ' from', ' the']	" the  muscles  of  the  body . 
 
 The  word  � � ex ercise � �  is  derived  from  the"	False	 duties in 1701, and exercising his power	6	[' duties', ' in', ' 17', '01', ',', ' and', ' exercising']
97	37	The tool that is used for x	-1	The tool that is used for exercising	dumbbells	exercising	[' the', ' muscles', ' of', ' the', ' body', '.', '\n', '\n', 'The', ' word', ' �', '�', 'ex', 'ercise', '�', '�', ' is', ' derived', ' from', ' the']	" the  muscles  of  the  body . 
 
 The  word  � � ex ercise � �  is  derived  from  the"	False	 experimentation, exercising more control over	2	[' experimentation', ',', ' exercising']
98	37	The tool that is used for x	-1	The tool that is used for exercising	dumbbells	exercising	[' the', ' muscles', ' of', ' the', ' body', '.', '\n', '\n', 'The', ' word', ' �', '�', 'ex', 'ercise', '�', '�', ' is', ' derived', ' from', ' the']	" the  muscles  of  the  body . 
 
 The  word  � � ex ercise � �  is  derived  from  the"	False	 themselves from exercising their discretion.	2	[' themselves', ' from', ' exercising']
99	37	The tool that is used for x	-1	The tool that is used for exercising	dumbbells	exercising	[' the', ' muscles', ' of', ' the', ' body', '.', '\n', '\n', 'The', ' word', ' �', '�', 'ex', 'ercise', '�', '�', ' is', ' derived', ' from', ' the']	" the  muscles  of  the  body . 
 
 The  word  � � ex ercise � �  is  derived  from  the"	False	 mentioning water, exercising horses and the	3	[' mentioning', ' water', ',', ' exercising']
100	38	The tool that is used for x	-1	The tool that is used for dancing	music	dancing	[',', ' singing', ',', ' and', ' playing', ' music', '.', '\n', '\n', 'The', ' tool', ' that', ' is', ' used', ' for', ' dancing', ',', ' singing', ',', ' and']	",  singing ,  and  playing  music . 
 
 The  tool  that  is  used  for  dancing ,  singing ,  and"	True	 movements in their dancing to make a	3	[' movements', ' in', ' their', ' dancing']
101	38	The tool that is used for x	-1	The tool that is used for dancing	music	dancing	[',', ' singing', ',', ' and', ' playing', ' music', '.', '\n', '\n', 'The', ' tool', ' that', ' is', ' used', ' for', ' dancing', ',', ' singing', ',', ' and']	",  singing ,  and  playing  music . 
 
 The  tool  that  is  used  for  dancing ,  singing ,  and"	True	 surprise singing and dancing mall performances	3	[' surprise', ' singing', ' and', ' dancing']
102	38	The tool that is used for x	-1	The tool that is used for dancing	music	dancing	[',', ' singing', ',', ' and', ' playing', ' music', '.', '\n', '\n', 'The', ' tool', ' that', ' is', ' used', ' for', ' dancing', ',', ' singing', ',', ' and']	",  singing ,  and  playing  music . 
 
 The  tool  that  is  used  for  dancing ,  singing ,  and"	True	 to suppress dancing and events like	2	[' to', ' suppress', ' dancing']
103	38	The tool that is used for x	-1	The tool that is used for dancing	music	dancing	[',', ' singing', ',', ' and', ' playing', ' music', '.', '\n', '\n', 'The', ' tool', ' that', ' is', ' used', ' for', ' dancing', ',', ' singing', ',', ' and']	",  singing ,  and  playing  music . 
 
 The  tool  that  is  used  for  dancing ,  singing ,  and"	True	 balloon, and dancing alongside several	3	[' balloon', ',', ' and', ' dancing']
104	38	The tool that is used for x	-1	The tool that is used for dancing	music	dancing	[',', ' singing', ',', ' and', ' playing', ' music', '.', '\n', '\n', 'The', ' tool', ' that', ' is', ' used', ' for', ' dancing', ',', ' singing', ',', ' and']	",  singing ,  and  playing  music . 
 
 The  tool  that  is  used  for  dancing ,  singing ,  and"	True	" perform ""Breathe on Me"", dancing on a giant picture"	8	"[' perform', ' ""', 'B', 'reat', 'he', ' on', ' Me', '"",', ' dancing']"
105	39	The tool that is used for x	-1	The tool that is used for watching movies	television	watching movies	[' and', ' TV', ' shows', ' on', ' your', ' computer', '.', '\n', '\n', 'The', ' tool', ' that', ' is', ' used', ' for', ' watching', ' movies', ' and', ' TV', ' shows']	" and  TV  shows  on  your  computer . 
 
 The  tool  that  is  used  for  watching  movies  and  TV  shows"	False	 Latin music, watching movies and relaxing	4	[' Latin', ' music', ',', ' watching', ' movies']
106	39	The tool that is used for x	-1	The tool that is used for watching movies	television	watching movies	[' and', ' TV', ' shows', ' on', ' your', ' computer', '.', '\n', '\n', 'The', ' tool', ' that', ' is', ' used', ' for', ' watching', ' movies', ' and', ' TV', ' shows']	" and  TV  shows  on  your  computer . 
 
 The  tool  that  is  used  for  watching  movies  and  TV  shows"	False	 to Latin music, watching movies and relaxing	5	[' to', ' Latin', ' music', ',', ' watching', ' movies']
107	39	The tool that is used for x	-1	The tool that is used for watching movies	television	watching movies	[' and', ' TV', ' shows', ' on', ' your', ' computer', '.', '\n', '\n', 'The', ' tool', ' that', ' is', ' used', ' for', ' watching', ' movies', ' and', ' TV', ' shows']	" and  TV  shows  on  your  computer . 
 
 The  tool  that  is  used  for  watching  movies  and  TV  shows"	False	 together in the loft watching movies together.	5	[' together', ' in', ' the', ' loft', ' watching', ' movies']
108	39	The tool that is used for x	-1	The tool that is used for watching movies	television	watching movies	[' and', ' TV', ' shows', ' on', ' your', ' computer', '.', '\n', '\n', 'The', ' tool', ' that', ' is', ' used', ' for', ' watching', ' movies', ' and', ' TV', ' shows']	" and  TV  shows  on  your  computer . 
 
 The  tool  that  is  used  for  watching  movies  and  TV  shows"	False	 together in the loft watching movies together. Santana	5	[' together', ' in', ' the', ' loft', ' watching', ' movies']
109	39	The tool that is used for x	-1	The tool that is used for watching movies	television	watching movies	[' and', ' TV', ' shows', ' on', ' your', ' computer', '.', '\n', '\n', 'The', ' tool', ' that', ' is', ' used', ' for', ' watching', ' movies', ' and', ' TV', ' shows']	" and  TV  shows  on  your  computer . 
 
 The  tool  that  is  used  for  watching  movies  and  TV  shows"	False	 instruments, watching movies at weekends, painting,	3	[' instruments', ',', ' watching', ' movies']
110	40	The tool that is used for x	-1	The tool that is used for reading	book	reading	[' the', ' data', ' from', ' the', ' file', '.', '\n', ' ', ' ', ' ', ' ', ' *', ' @', 'param', ' file', 'Name', ' the', ' name', ' of', ' the']	" the  data  from  the  file . 
          *  @ param  file Name  the  name  of  the"	False	" mind after reading Darcy's letter.
"	2	[' mind', ' after', ' reading']
111	40	The tool that is used for x	-1	The tool that is used for reading	book	reading	[' the', ' data', ' from', ' the', ' file', '.', '\n', ' ', ' ', ' ', ' ', ' *', ' @', 'param', ' file', 'Name', ' the', ' name', ' of', ' the']	" the  data  from  the  file . 
          *  @ param  file Name  the  name  of  the"	False	 Hard Boiled. After reading the script,	5	[' Hard', ' Bo', 'iled', '.', ' After', ' reading']
112	40	The tool that is used for x	-1	The tool that is used for reading	book	reading	[' the', ' data', ' from', ' the', ' file', '.', '\n', ' ', ' ', ' ', ' ', ' *', ' @', 'param', ' file', 'Name', ' the', ' name', ' of', ' the']	" the  data  from  the  file . 
          *  @ param  file Name  the  name  of  the"	False	 royal funeral is the reading of the full list of	4	[' royal', ' funeral', ' is', ' the', ' reading']
113	40	The tool that is used for x	-1	The tool that is used for reading	book	reading	[' the', ' data', ' from', ' the', ' file', '.', '\n', ' ', ' ', ' ', ' ', ' *', ' @', 'param', ' file', 'Name', ' the', ' name', ' of', ' the']	" the  data  from  the  file . 
          *  @ param  file Name  the  name  of  the"	False	 boyfriend are reading magazines on a sofa	2	[' boyfriend', ' are', ' reading']
114	40	The tool that is used for x	-1	The tool that is used for reading	book	reading	[' the', ' data', ' from', ' the', ' file', '.', '\n', ' ', ' ', ' ', ' ', ' *', ' @', 'param', ' file', 'Name', ' the', ' name', ' of', ' the']	" the  data  from  the  file . 
          *  @ param  file Name  the  name  of  the"	False	 30,000 sq.ft has five reading halls with a total	8	[' 30', ',', '000', ' sq', '.', 'ft', ' has', ' five', ' reading']
115	41	The tool that is used for x	-1	The tool that is used for listening to music	headphones	listening to music	"[' is', ' called', ' a', ' ""', 'spe', 'aker', '"".', '\n', '\n', 'The', ' speaker', ' is', ' a', ' device', ' that', ' converts', ' the', ' sound', ' waves', ' into']"	" is  called  a  "" spe aker "". 
 
 The  speaker  is  a  device  that  converts  the  sound  waves  into"	False	 1979. He enjoys listening to music and watching	6	[' 1979', '.', ' He', ' enjoys', ' listening', ' to', ' music']
116	41	The tool that is used for x	-1	The tool that is used for listening to music	headphones	listening to music	"[' is', ' called', ' a', ' ""', 'spe', 'aker', '"".', '\n', '\n', 'The', ' speaker', ' is', ' a', ' device', ' that', ' converts', ' the', ' sound', ' waves', ' into']"	" is  called  a  "" spe aker "". 
 
 The  speaker  is  a  device  that  converts  the  sound  waves  into"	False	 Frith had been listening to music from other	6	[' Fr', 'ith', ' had', ' been', ' listening', ' to', ' music']
117	41	The tool that is used for x	-1	The tool that is used for listening to music	headphones	listening to music	"[' is', ' called', ' a', ' ""', 'spe', 'aker', '"".', '\n', '\n', 'The', ' speaker', ' is', ' a', ' device', ' that', ' converts', ' the', ' sound', ' waves', ' into']"	" is  called  a  "" spe aker "". 
 
 The  speaker  is  a  device  that  converts  the  sound  waves  into"	False	 really boring, listening to music where people are	5	[' really', ' boring', ',', ' listening', ' to', ' music']
118	41	The tool that is used for x	-1	The tool that is used for listening to music	headphones	listening to music	"[' is', ' called', ' a', ' ""', 'spe', 'aker', '"".', '\n', '\n', 'The', ' speaker', ' is', ' a', ' device', ' that', ' converts', ' the', ' sound', ' waves', ' into']"	" is  called  a  "" spe aker "". 
 
 The  speaker  is  a  device  that  converts  the  sound  waves  into"	False	" music"", but prefers listening to music as a whole.
"	6	"[' music', '"",', ' but', ' prefers', ' listening', ' to', ' music']"
119	41	The tool that is used for x	-1	The tool that is used for listening to music	headphones	listening to music	"[' is', ' called', ' a', ' ""', 'spe', 'aker', '"".', '\n', '\n', 'The', ' speaker', ' is', ' a', ' device', ' that', ' converts', ' the', ' sound', ' waves', ' into']"	" is  called  a  "" spe aker "". 
 
 The  speaker  is  a  device  that  converts  the  sound  waves  into"	False	 Amazing Spider-Man listening to music on his headphones	6	[' Amazing', ' Spider', '-', 'Man', ' listening', ' to', ' music']
120	42	The tool that is used for x	-1	The tool that is used for singing	microphone	singing	[' the', ' song', ' is', ' a', ' small', ',', ' handheld', ' device', ' that', ' is', ' used', ' to', ' play', ' the', ' song', '.', ' It', ' is', ' a', ' small']	 the  song  is  a  small ,  handheld  device  that  is  used  to  play  the  song .  It  is  a  small	False	 footage of Cassidy singing Over The Rainbow	3	[' footage', ' of', ' Cassidy', ' singing']
121	42	The tool that is used for x	-1	The tool that is used for singing	microphone	singing	[' the', ' song', ' is', ' a', ' small', ',', ' handheld', ' device', ' that', ' is', ' used', ' to', ' play', ' the', ' song', '.', ' It', ' is', ' a', ' small']	 the  song  is  a  small ,  handheld  device  that  is  used  to  play  the  song .  It  is  a  small	False	 goddess Juno singing an epithalamium,	2	[' goddess', ' Juno', ' singing']
122	42	The tool that is used for x	-1	The tool that is used for singing	microphone	singing	[' the', ' song', ' is', ' a', ' small', ',', ' handheld', ' device', ' that', ' is', ' used', ' to', ' play', ' the', ' song', '.', ' It', ' is', ' a', ' small']	 the  song  is  a  small ,  handheld  device  that  is  used  to  play  the  song .  It  is  a  small	False	 Seeger feature him singing and playing the banjo	4	[' See', 'ger', ' feature', ' him', ' singing']
123	42	The tool that is used for x	-1	The tool that is used for singing	microphone	singing	[' the', ' song', ' is', ' a', ' small', ',', ' handheld', ' device', ' that', ' is', ' used', ' to', ' play', ' the', ' song', '.', ' It', ' is', ' a', ' small']	 the  song  is  a  small ,  handheld  device  that  is  used  to  play  the  song .  It  is  a  small	False	 he starts singing [' Hard Rain '] ...	2	[' he', ' starts', ' singing']
124	42	The tool that is used for x	-1	The tool that is used for singing	microphone	singing	[' the', ' song', ' is', ' a', ' small', ',', ' handheld', ' device', ' that', ' is', ' used', ' to', ' play', ' the', ' song', '.', ' It', ' is', ' a', ' small']	 the  song  is  a  small ,  handheld  device  that  is  used  to  play  the  song .  It  is  a  small	False	 follows Annie's singing audition for	3	"[' follows', ' Annie', ""'s"", ' singing']"
125	43	The tool that is used for x	-1	The tool that is used for measuring	scale	measuring	[' the', ' size', ' of', ' the', ' image', '.', '\n', '\n', 'The', ' image', ' is', ' then', ' saved', ' in', ' the', ' folder', ' where', ' you', ' want', ' to']	" the  size  of  the  image . 
 
 The  image  is  then  saved  in  the  folder  where  you  want  to"	False	 micro-USB connector, measuring only 6.4 mm ×	5	[' micro', '-', 'USB', ' connector', ',', ' measuring']
126	43	The tool that is used for x	-1	The tool that is used for measuring	scale	measuring	[' the', ' size', ' of', ' the', ' image', '.', '\n', '\n', 'The', ' image', ' is', ' then', ' saved', ' in', ' the', ' folder', ' where', ' you', ' want', ' to']	" the  size  of  the  image . 
 
 The  image  is  then  saved  in  the  folder  where  you  want  to"	False	 dermal denticles measuring up to 0.4 cm (0.16	4	[' der', 'mal', ' dent', 'icles', ' measuring']
127	43	The tool that is used for x	-1	The tool that is used for measuring	scale	measuring	[' the', ' size', ' of', ' the', ' image', '.', '\n', '\n', 'The', ' image', ' is', ' then', ' saved', ' in', ' the', ' folder', ' where', ' you', ' want', ' to']	" the  size  of  the  image . 
 
 The  image  is  then  saved  in  the  folder  where  you  want  to"	False	 in 1990, for measuring temperature	4	[' in', ' 1990', ',', ' for', ' measuring']
128	43	The tool that is used for x	-1	The tool that is used for measuring	scale	measuring	[' the', ' size', ' of', ' the', ' image', '.', '\n', '\n', 'The', ' image', ' is', ' then', ' saved', ' in', ' the', ' folder', ' where', ' you', ' want', ' to']	" the  size  of  the  image . 
 
 The  image  is  then  saved  in  the  folder  where  you  want  to"	False	 (31 to 73 lb) and measuring 1.0 to 1.4 m	7	[' (', '31', ' to', ' 73', ' lb', ')', ' and', ' measuring']
129	43	The tool that is used for x	-1	The tool that is used for measuring	scale	measuring	[' the', ' size', ' of', ' the', ' image', '.', '\n', '\n', 'The', ' image', ' is', ' then', ' saved', ' in', ' the', ' folder', ' where', ' you', ' want', ' to']	" the  size  of  the  image . 
 
 The  image  is  then  saved  in  the  folder  where  you  want  to"	False	 strengthening of the storm, measuring winds of 85	5	[' strengthening', ' of', ' the', ' storm', ',', ' measuring']
